latency,layer,arch,subarch,arch_dim,model
3286.6222080000025,attention,mugi,lut,256x8,llama_2_13b
2760.3763200000003,ffn,mugi,lut,256x8,llama_2_13b
19.660736,nonlinear,mugi,lut,256x8,llama_2_13b
6979.3218560000005,projection,mugi,lut,256x8,llama_2_70b
10517.19106560001,attention,mugi,lut,256x8,llama_2_70b
18320.719872,ffn,mugi,lut,256x8,llama_2_70b
65.6406528,nonlinear,mugi,lut,256x8,llama_2_70b
3925.868544000001,projection,mugi,lut,256x8,llama_2_70b_GQA
1315.7498880000012,attention,mugi,lut,256x8,llama_2_70b_GQA
18320.719872,ffn,mugi,lut,256x8,llama_2_70b_GQA
65.6406528,nonlinear,mugi,lut,256x8,llama_2_70b_GQA
1395.8643712000003,projection,carat,,128x8,llama_2_7b
2790.6329804800002,attention,carat,,128x8,llama_2_7b
2813.5391232,ffn,carat,,128x8,llama_2_7b
70.7307264,nonlinear,carat,,128x8,llama_2_7b
2726.2976,projection,carat,,128x8,llama_2_13b
4360.364032,attention,carat,,128x8,llama_2_13b
5520.752640000001,ffn,carat,,128x8,llama_2_13b
129.46049280000034,nonlinear,carat,,128x8,llama_2_13b
13958.643712000001,projection,carat,,128x8,llama_2_70b
13953.164902400002,attention,carat,,128x8,llama_2_70b
36641.439744,ffn,carat,,128x8,llama_2_70b
369.22867199999996,nonlinear,carat,,128x8,llama_2_70b
7851.737088000001,projection,carat,,128x8,llama_2_70b_GQA
1745.2466176,attention,carat,,128x8,llama_2_70b_GQA
36641.439744,ffn,carat,,128x8,llama_2_70b_GQA
369.22867199999996,nonlinear,carat,,128x8,llama_2_70b_GQA
697.9321856000001,projection,carat,,256x8,llama_2_7b
2103.438213120002,attention,carat,,256x8,llama_2_7b
1406.7695616,ffn,carat,,256x8,llama_2_7b
35.3653632,nonlinear,carat,,256x8,llama_2_7b
1363.1488,projection,carat,,256x8,llama_2_13b
3286.6222080000025,attention,carat,,256x8,llama_2_13b
2760.3763200000003,ffn,carat,,256x8,llama_2_13b
83.59637760000003,nonlinear,carat,,256x8,llama_2_13b
6979.3218560000005,projection,carat,,256x8,llama_2_70b
10517.19106560001,attention,carat,,256x8,llama_2_70b
18320.719872,ffn,carat,,256x8,llama_2_70b
184.61433599999998,nonlinear,carat,,256x8,llama_2_70b
3925.868544000001,projection,carat,,256x8,llama_2_70b_GQA
1315.7498880000012,attention,carat,,256x8,llama_2_70b_GQA
18320.719872,ffn,carat,,256x8,llama_2_70b_GQA
184.61433599999998,nonlinear,carat,,256x8,llama_2_70b_GQA
1385.1269529600002,projection,systolic,mac,16x16,llama_2_7b
2753.806991360007,attention,systolic,mac,16x16,llama_2_7b
2791.89651456,ffn,systolic,mac,16x16,llama_2_7b
565.8458112,nonlinear,systolic,mac,16x16,llama_2_7b
2705.3260800000003,projection,systolic,mac,16x16,llama_2_13b
4302.82342400001,attention,systolic,mac,16x16,llama_2_13b
5478.285312,ffn,systolic,mac,16x16,llama_2_13b
884.73312,nonlinear,systolic,mac,16x16,llama_2_13b
13851.269529600002,projection,systolic,mac,16x16,llama_2_70b
13769.034956800035,attention,systolic,mac,16x16,llama_2_70b
36359.5825152,ffn,systolic,mac,16x16,llama_2_70b
2953.8293759999997,nonlinear,systolic,mac,16x16,llama_2_70b
7791.3391104,projection,systolic,mac,16x16,llama_2_70b_GQA
1721.4963712000044,attention,systolic,mac,16x16,llama_2_70b_GQA
36359.5825152,ffn,systolic,mac,16x16,llama_2_70b_GQA
2953.8293759999997,nonlinear,systolic,mac,16x16,llama_2_70b_GQA
1385.1269529600002,projection,systolic,figna,16x16,llama_2_7b
2753.806991360007,attention,systolic,figna,16x16,llama_2_7b
2791.89651456,ffn,systolic,figna,16x16,llama_2_7b
565.8458112,nonlinear,systolic,figna,16x16,llama_2_7b
2705.3260800000003,projection,systolic,figna,16x16,llama_2_13b
4302.82342400001,attention,systolic,figna,16x16,llama_2_13b
5478.285312,ffn,systolic,figna,16x16,llama_2_13b
884.73312,nonlinear,systolic,figna,16x16,llama_2_13b
13851.269529600002,projection,systolic,figna,16x16,llama_2_70b
13769.034956800035,attention,systolic,figna,16x16,llama_2_70b
36359.5825152,ffn,systolic,figna,16x16,llama_2_70b
2953.8293759999997,nonlinear,systolic,figna,16x16,llama_2_70b
7791.3391104,projection,systolic,figna,16x16,llama_2_70b_GQA
1721.4963712000044,attention,systolic,figna,16x16,llama_2_70b_GQA
36359.5825152,ffn,systolic,figna,16x16,llama_2_70b_GQA
2953.8293759999997,nonlinear,systolic,figna,16x16,llama_2_70b_GQA
1385.1269529600002,projection,systolic,taylor,16x16,llama_2_7b
2753.806991360007,attention,systolic,taylor,16x16,llama_2_7b
2791.89651456,ffn,systolic,taylor,16x16,llama_2_7b
125.7435136,nonlinear,systolic,taylor,16x16,llama_2_7b
2705.3260800000003,projection,systolic,taylor,16x16,llama_2_13b
4302.82342400001,attention,systolic,taylor,16x16,llama_2_13b
5478.285312,ffn,systolic,taylor,16x16,llama_2_13b
196.60736000000003,nonlinear,systolic,taylor,16x16,llama_2_13b
13851.269529600002,projection,systolic,taylor,16x16,llama_2_70b
13769.034956800035,attention,systolic,taylor,16x16,llama_2_70b
36359.5825152,ffn,systolic,taylor,16x16,llama_2_70b
656.4065280000001,nonlinear,systolic,taylor,16x16,llama_2_70b
7791.3391104,projection,systolic,taylor,16x16,llama_2_70b_GQA
1721.4963712000044,attention,systolic,taylor,16x16,llama_2_70b_GQA
36359.5825152,ffn,systolic,taylor,16x16,llama_2_70b_GQA
656.4065280000001,nonlinear,systolic,taylor,16x16,llama_2_70b_GQA
1385.1269529600002,projection,systolic,pwl,16x16,llama_2_7b
2753.806991360007,attention,systolic,pwl,16x16,llama_2_7b
2791.89651456,ffn,systolic,pwl,16x16,llama_2_7b
62.8717568,nonlinear,systolic,pwl,16x16,llama_2_7b
2705.3260800000003,projection,systolic,pwl,16x16,llama_2_13b
4302.82342400001,attention,systolic,pwl,16x16,llama_2_13b
5478.285312,ffn,systolic,pwl,16x16,llama_2_13b
98.30368000000001,nonlinear,systolic,pwl,16x16,llama_2_13b
13851.269529600002,projection,systolic,pwl,16x16,llama_2_70b
13769.034956800035,attention,systolic,pwl,16x16,llama_2_70b
36359.5825152,ffn,systolic,pwl,16x16,llama_2_70b
328.20326400000005,nonlinear,systolic,pwl,16x16,llama_2_70b
7791.3391104,projection,systolic,pwl,16x16,llama_2_70b_GQA
1721.4963712000044,attention,systolic,pwl,16x16,llama_2_70b_GQA
36359.5825152,ffn,systolic,pwl,16x16,llama_2_70b_GQA
328.20326400000005,nonlinear,systolic,pwl,16x16,llama_2_70b_GQA
1385.1269529600002,projection,simd,mac,16x16,llama_2_7b
2753.806991360007,attention,simd,mac,16x16,llama_2_7b
2791.89651456,ffn,simd,mac,16x16,llama_2_7b
565.8458112,nonlinear,simd,mac,16x16,llama_2_7b
2705.3260800000003,projection,simd,mac,16x16,llama_2_13b
4302.82342400001,attention,simd,mac,16x16,llama_2_13b
5478.285312,ffn,simd,mac,16x16,llama_2_13b
884.73312,nonlinear,simd,mac,16x16,llama_2_13b
13851.269529600002,projection,simd,mac,16x16,llama_2_70b
13769.034956800035,attention,simd,mac,16x16,llama_2_70b
36359.5825152,ffn,simd,mac,16x16,llama_2_70b
2953.8293759999997,nonlinear,simd,mac,16x16,llama_2_70b
7791.3391104,projection,simd,mac,16x16,llama_2_70b_GQA
1721.4963712000044,attention,simd,mac,16x16,llama_2_70b_GQA
36359.5825152,ffn,simd,mac,16x16,llama_2_70b_GQA
2953.8293759999997,nonlinear,simd,mac,16x16,llama_2_70b_GQA
1385.1269529600002,projection,simd,figna,16x16,llama_2_7b
2753.806991360007,attention,simd,figna,16x16,llama_2_7b
2791.89651456,ffn,simd,figna,16x16,llama_2_7b
565.8458112,nonlinear,simd,figna,16x16,llama_2_7b
2705.3260800000003,projection,simd,figna,16x16,llama_2_13b
4302.82342400001,attention,simd,figna,16x16,llama_2_13b
5478.285312,ffn,simd,figna,16x16,llama_2_13b
884.73312,nonlinear,simd,figna,16x16,llama_2_13b
13851.269529600002,projection,simd,figna,16x16,llama_2_70b
13769.034956800035,attention,simd,figna,16x16,llama_2_70b
36359.5825152,ffn,simd,figna,16x16,llama_2_70b
2953.8293759999997,nonlinear,simd,figna,16x16,llama_2_70b
7791.3391104,projection,simd,figna,16x16,llama_2_70b_GQA
1721.4963712000044,attention,simd,figna,16x16,llama_2_70b_GQA
36359.5825152,ffn,simd,figna,16x16,llama_2_70b_GQA
2953.8293759999997,nonlinear,simd,figna,16x16,llama_2_70b_GQA
