cycle_count,throughput,energy_efficiency,power_efficiency,layer,arch,subarch,arch_dim,model
17448304640.0,102.39999999999998,19.428482048647147,847.4851836939168,projection,mugi,vlp,128x8,llama_2_7b
34882912256.0,12.614133777718493,1.7966284382078794,156.67908041659948,attention,mugi,vlp,128x8,llama_2_7b
35169239040.0,102.39999999999999,9.819184396612451,863.3331080557537,ffn,mugi,vlp,128x8,llama_2_7b
27262976000.0,102.39999999999998,12.78555194712643,871.4304897031531,projection,mugi,vlp,128x8,llama_2_13b
43603640320.0,12.614133777718491,1.4690304699844108,160.13769058080203,attention,mugi,vlp,128x8,llama_2_13b
55207526400.0,102.39999999999999,6.314356982784607,871.5000745652638,ffn,mugi,vlp,128x8,llama_2_13b
69793218560.0,102.39999999999998,4.857590677452203,847.5672195661003,projection,mugi,vlp,128x8,llama_2_70b
69765824512.0,12.614133777718493,0.898314219183637,156.67908043049982,attention,mugi,vlp,128x8,llama_2_70b
183207198720.0,102.39999999999999,1.8851469070606275,863.4312100456244,ffn,mugi,vlp,128x8,llama_2_70b
39258685440.0,102.4,8.661807672910449,850.1279569314244,projection,mugi,vlp,128x8,llama_2_70b_GQA
8726233088.0,100.84940828791211,38.80874388669416,846.6353625194707,attention,mugi,vlp,128x8,llama_2_70b_GQA
183207198720.0,102.39999999999999,1.8851469070606275,863.4312100456244,ffn,mugi,vlp,128x8,llama_2_70b_GQA
17448304640.0,102.39999999999998,17.40219103979664,759.0968266646255,projection,mugi,lut,128x8,llama_2_7b
34882912256.0,12.614133777718493,1.5293697644015323,133.3721782464951,attention,mugi,lut,128x8,llama_2_7b
35169239040.0,102.39999999999999,8.777974082946866,771.7866720252077,ffn,mugi,lut,128x8,llama_2_7b
27262976000.0,102.39999999999998,11.418436576870203,778.2514058818365,projection,mugi,lut,128x8,llama_2_13b
43603640320.0,12.614133777718491,1.246411006562962,135.8701430526514,attention,mugi,lut,128x8,llama_2_13b
55207526400.0,102.39999999999999,5.6391362240878955,778.3069049113219,ffn,mugi,lut,128x8,llama_2_13b
69793218560.0,102.39999999999998,4.3509249639610905,759.1626423697413,projection,mugi,lut,128x8,llama_2_70b
69765824512.0,12.614133777718493,0.7646848822585158,133.37217825656754,attention,mugi,lut,128x8,llama_2_70b
183207198720.0,102.39999999999999,1.6852286949092952,771.865070992234,ffn,mugi,lut,128x8,llama_2_70b
39258685440.0,102.39999999999999,7.755903114869383,761.2164017244332,projection,mugi,lut,128x8,llama_2_70b_GQA
8726233088.0,100.84940828791211,34.709218223703516,757.2018213057355,attention,mugi,lut,128x8,llama_2_70b_GQA
183207198720.0,102.39999999999999,1.6852286949092952,771.865070992234,ffn,mugi,lut,128x8,llama_2_70b_GQA
8724152320.0,204.79999999999995,44.745899322237676,975.9251034564658,projection,mugi,vlp,256x8,llama_2_7b
26292977664.000023,16.73518029705955,2.1493430945029197,141.28157494009488,attention,mugi,vlp,256x8,llama_2_7b
17584619520.0,204.79999999999998,22.713817911936975,998.5346145699316,ffn,mugi,vlp,256x8,llama_2_7b
13631488000.0,204.79999999999995,29.642155723265816,1010.1667250895733,projection,mugi,vlp,256x8,llama_2_13b
32866222080.000023,16.73518029705955,1.755962114585109,144.27960205505158,attention,mugi,vlp,256x8,llama_2_13b
27603763200.0,204.79999999999998,14.639491612391677,1010.2626495921153,ffn,mugi,vlp,256x8,llama_2_13b
34896609280.0,204.79999999999995,11.187798843036223,976.0406123216778,projection,mugi,vlp,256x8,llama_2_70b
52585955328.000046,16.73518029705955,1.0746715474138542,141.28157496144405,attention,mugi,vlp,256x8,llama_2_70b
91603599360.0,204.79999999999998,4.360840073996097,998.6716175284281,ffn,mugi,vlp,256x8,llama_2_70b
19629342720.0,204.79999999999998,19.963664542044,979.684033107234,projection,mugi,vlp,256x8,llama_2_70b_GQA
6578749440.000006,133.7694118819031,47.99945184003241,789.4409172823011,attention,mugi,vlp,256x8,llama_2_70b_GQA
91603599360.0,204.79999999999998,4.360840073996097,998.6716175284281,ffn,mugi,vlp,256x8,llama_2_70b_GQA
8724152320.0,204.79999999999995,39.455321906111955,860.5355953588838,projection,mugi,lut,256x8,llama_2_7b
26292977664.000023,16.73518029705955,1.7367642551638593,114.16175942164247,attention,mugi,lut,256x8,llama_2_7b
17584619520.0,204.79999999999998,19.973514746907796,878.0666432537067,ffn,mugi,lut,256x8,llama_2_7b
13631488000.0,204.79999999999995,26.02940283638254,887.0487310282865,projection,mugi,lut,256x8,llama_2_13b
32866222080.000023,16.73518029705955,1.413138827288784,116.11133631885994,attention,mugi,lut,256x8,llama_2_13b
27603763200.0,204.79999999999998,12.855097919966182,887.1226972388977,ffn,mugi,lut,256x8,llama_2_13b
34896609280.0,204.79999999999995,9.86485989202023,860.6254031344325,projection,mugi,lut,256x8,llama_2_70b
52585955328.000046,16.73518029705955,0.8683821276879629,114.16175943558211,attention,mugi,lut,256x8,llama_2_70b
91603599360.0,204.79999999999998,3.8346640844470454,878.1725811796709,ffn,mugi,lut,256x8,llama_2_70b
19629342720.0,204.79999999999998,17.59522718761012,863.456861754652,projection,mugi,lut,256x8,llama_2_70b_GQA
6578749440.000006,133.7694118819031,41.163674667237885,677.0137541635842,attention,mugi,lut,256x8,llama_2_70b_GQA
91603599360.0,204.79999999999998,3.8346640844470454,878.1725811796709,ffn,mugi,lut,256x8,llama_2_70b_GQA
17448304640.0,102.39999999999998,16.657762348903713,726.624280210985,projection,carat,,128x8,llama_2_7b
34882912256.0,12.614133777718493,1.5574509859554897,135.82106521526512,attention,carat,,128x8,llama_2_7b
35169239040.0,102.39999999999999,8.402204350084334,738.7478331276094,ffn,carat,,128x8,llama_2_7b
27262976000.0,102.39999999999998,10.929461156436105,744.9240930021244,projection,carat,,128x8,llama_2_13b
43603640320.0,12.614133777718491,1.2707055427324099,138.51846859483598,attention,carat,,128x8,llama_2_13b
55207526400.0,102.39999999999999,5.397646791040466,744.9768192856046,ffn,carat,,128x8,llama_2_13b
69793218560.0,102.39999999999998,4.164816722113776,726.689909372074,projection,carat,,128x8,llama_2_70b
69765824512.0,12.614133777718493,0.7787254929777448,135.82106521526512,attention,carat,,128x8,llama_2_70b
183207198720.0,102.39999999999999,1.6130898315998579,738.8241733278162,ffn,carat,,128x8,llama_2_70b
39258685440.0,102.4,7.424120045504454,728.6529838381446,projection,carat,,128x8,llama_2_70b_GQA
8726233088.0,100.84940828791211,33.24620976516652,725.285439258462,attention,carat,,128x8,llama_2_70b_GQA
183207198720.0,102.39999999999999,1.6130898315998579,738.8241733278162,ffn,carat,,128x8,llama_2_70b_GQA
8724152320.0,204.79999999999995,33.08730092472046,721.6466328123455,projection,carat,,256x8,llama_2_7b
26292977664.000023,16.73518029705955,1.7025144643029282,111.91043695638463,attention,carat,,256x8,llama_2_7b
17584619520.0,204.79999999999998,16.6760685567336,733.1058016489897,ffn,carat,,256x8,llama_2_7b
13631488000.0,204.79999999999995,21.68321813766199,738.9363196123045,projection,carat,,256x8,llama_2_13b
32866222080.000023,16.73518029705955,1.3847713120997773,113.78050368371073,attention,carat,,256x8,llama_2_13b
27603763200.0,204.79999999999998,10.708487061038749,738.9863526579438,ffn,carat,,256x8,llama_2_13b
34896609280.0,204.79999999999995,8.272507032209019,721.7061141726265,projection,carat,,256x8,llama_2_70b
52585955328.000046,16.73518029705955,0.8512572321514641,111.91043695638463,attention,carat,,256x8,llama_2_70b
91603599360.0,204.79999999999998,3.2015184718573138,733.1765385991422,ffn,carat,,256x8,llama_2_70b
19629342720.0,204.79999999999998,14.744497028290661,723.5619635058474,projection,carat,,256x8,llama_2_70b_GQA
6578749440.000006,133.7694118819031,35.764107301761435,588.2077522089079,attention,carat,,256x8,llama_2_70b_GQA
91603599360.0,204.79999999999998,3.2015184718573138,733.1765385991422,ffn,carat,,256x8,llama_2_70b_GQA
17314086912.0,103.19379844961239,14.974785431544152,648.1868411257673,projection,systolic,mac,16x16,llama_2_7b
34422587392.00008,12.782819511582138,1.424639623164429,122.59945482620907,attention,systolic,mac,16x16,llama_2_7b
34898706432.0,103.1937984496124,7.388338552845971,644.6086454399981,ffn,systolic,mac,16x16,llama_2_7b
27053260800.0,103.1937984496124,9.50395436450333,642.782390135517,projection,systolic,mac,16x16,llama_2_13b
43028234240.0001,12.782819511582138,1.1589891608636025,124.6731427381506,attention,systolic,mac,16x16,llama_2_13b
54782853120.0,103.19379844961242,4.693817094912662,642.8517312068635,ffn,systolic,mac,16x16,llama_2_13b
69256347648.0,103.19379844961239,3.7439735168287496,648.2348286659926,projection,systolic,mac,16x16,llama_2_70b
68845174784.00015,12.782819511582138,0.712319809893114,122.59945453549304,attention,systolic,mac,16x16,llama_2_70b
181797912576.0,103.1937984496124,1.418467964597329,644.6862875493048,ffn,systolic,mac,16x16,llama_2_70b
38956695552.0,103.1937984496124,6.649307328917922,647.5876031108445,projection,systolic,mac,16x16,llama_2_70b_GQA
8607481856.00002,102.24075498849332,29.58663021302505,636.6659568469879,attention,systolic,mac,16x16,llama_2_70b_GQA
181797912576.0,103.1937984496124,1.418467964597329,644.6862875493048,ffn,systolic,mac,16x16,llama_2_70b_GQA
17314086912.0,103.19379844961239,13.146940870180861,569.0681921330909,projection,systolic,figna,16x16,llama_2_7b
34422587392.00008,12.782819511582138,1.2178879951109571,104.80713986343675,attention,systolic,figna,16x16,llama_2_7b
34898706432.0,103.1937984496124,6.490880654856809,566.3083461474894,ffn,systolic,figna,16x16,llama_2_7b
27053260800.0,103.1937984496124,8.352388041152835,564.898329950272,projection,systolic,figna,16x16,llama_2_13b
43028234240.0001,12.782819511582138,0.988364066588948,106.31890142897078,attention,systolic,figna,16x16,llama_2_13b
54782853120.0,103.19379844961242,4.125027090775696,564.9518830749646,ffn,systolic,figna,16x16,llama_2_13b
69256347648.0,103.19379844961239,3.2869488430855407,569.1051794448091,projection,systolic,figna,16x16,llama_2_70b
68845174784.00015,12.782819511582138,0.6089439963211446,104.8071396509919,attention,systolic,figna,16x16,llama_2_70b
181797912576.0,103.1937984496124,1.2461491147463635,566.368269548298,ffn,systolic,figna,16x16,llama_2_70b
38956695552.0,103.1937984496124,5.838341833433834,568.6062633339684,projection,systolic,figna,16x16,llama_2_70b_GQA
8607481856.00002,102.24075498849332,26.009253845982748,559.6854514184882,attention,systolic,figna,16x16,llama_2_70b_GQA
181797912576.0,103.1937984496124,1.2461491147463635,566.368269548298,ffn,systolic,figna,16x16,llama_2_70b_GQA
17314086912.0,103.19379844961239,15.707575305542568,679.9058100423725,projection,simd,mac,16x16,llama_2_7b
34422587392.00008,12.782819511582138,1.4637842941914987,125.96810697461007,attention,simd,mac,16x16,llama_2_7b
34898706432.0,103.1937984496124,7.74957496789078,676.1253544429903,ffn,simd,mac,16x16,llama_2_7b
27053260800.0,103.1937984496124,9.968391198972796,674.1937171555893,projection,simd,mac,16x16,llama_2_13b
43028234240.0001,12.782819511582138,1.1917024431716738,128.19212967292796,attention,simd,mac,16x16,llama_2_13b
54782853120.0,103.19379844961242,4.923219313359552,674.270001303309,ffn,simd,mac,16x16,llama_2_13b
69256347648.0,103.19379844961239,3.9271987756245657,679.9586092186372,projection,simd,mac,16x16,llama_2_70b
68845174784.00015,12.782819511582138,0.7318921453125512,125.9681066676986,attention,simd,mac,16x16,llama_2_70b
181797912576.0,103.1937984496124,1.487829569338188,676.2107749363292,ffn,simd,mac,16x16,llama_2_70b
38956695552.0,103.1937984496124,6.974641571417523,679.2724707050884,projection,simd,mac,16x16,llama_2_70b_GQA
8607481856.00002,102.24075498849332,31.01668144795315,667.4388069914731,attention,simd,mac,16x16,llama_2_70b_GQA
181797912576.0,103.1937984496124,1.487829569338188,676.2107749363292,ffn,simd,mac,16x16,llama_2_70b_GQA
17314086912.0,103.19379844961239,13.708404085056708,593.3712493837193,projection,simd,figna,16x16,llama_2_7b
34422587392.00008,12.782819511582138,1.2463817024779764,107.25920769334498,attention,simd,figna,16x16,llama_2_7b
34898706432.0,103.1937984496124,6.7680425727481515,590.4898271640394,ffn,simd,figna,16x16,llama_2_7b
27053260800.0,103.1937984496124,8.7089831261589,589.0159795369401,projection,simd,figna,16x16,llama_2_13b
43028234240.0001,12.782819511582138,1.0120558830102502,108.86744399533796,attention,simd,figna,16x16,llama_2_13b
54782853120.0,103.19379844961242,4.301157531849787,589.0742032832716,ffn,simd,figna,16x16,llama_2_13b
69256347648.0,103.19379844961239,3.4273332835820822,593.4114634833052,projection,simd,figna,16x16,llama_2_70b
68845174784.00015,12.782819511582138,0.6231908499462216,107.25920747084314,attention,simd,figna,16x16,llama_2_70b
181797912576.0,103.1937984496124,1.299365805102519,590.5549776006791,ffn,simd,figna,16x16,llama_2_70b
38956695552.0,103.1937984496124,6.087670451469473,592.8888109970067,projection,simd,figna,16x16,llama_2_70b_GQA
8607481856.00002,102.24075498849332,27.107970378980767,583.3284079751575,attention,simd,figna,16x16,llama_2_70b_GQA
181797912576.0,103.1937984496124,1.299365805102519,590.5549776006791,ffn,simd,figna,16x16,llama_2_70b_GQA
1090519040.0,1638.3999999999996,179.45929049717864,489.2594329801611,projection,tensor,,8x16x16,llama_2_7b
2155347968.000005,204.51938701045924,14.653761381264758,78.95988704166487,attention,tensor,,8x16x16,llama_2_7b
2198077440.0,1638.3999999999999,89.79155383111157,493.4219719467798,ffn,tensor,,8x16x16,llama_2_7b
1703936000.0,1638.3999999999996,114.87513090083486,489.3496776166123,projection,tensor,,8x16x16,llama_2_13b
2694184960.000006,204.51938701045927,11.408751745893266,76.84321841539862,attention,tensor,,8x16x16,llama_2_13b
3450470400.0,1638.3999999999999,57.207769933411456,493.4842920131156,ffn,tensor,,8x16x16,llama_2_13b
4362076160.0,1638.3999999999996,45.449155649570194,495.6316958777988,projection,tensor,,8x16x16,llama_2_70b
4310695936.00001,204.51938701045924,7.326880601771778,78.9598860840373,attention,tensor,,8x16x16,llama_2_70b
11450449920.0,1638.3999999999999,17.31384900191307,495.62840229711907,ffn,tensor,,8x16x16,llama_2_70b
38956695552.0,825.5503875968992,5.41205283782451,527.0892367861677,projection,tensor,,8x16x16,llama_2_70b_GQA
8607481856.00002,817.9260399079466,24.207312695658747,520.910012026004,attention,tensor,,8x16x16,llama_2_70b_GQA
181797912576.0,825.5503875968992,1.1601154259710615,527.2664069718902,ffn,tensor,,8x16x16,llama_2_70b_GQA
