time_stamp,MODE,PHASE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,airspeed,groundspeed,throttle,climb,heading,xacc,yacc,zacc,xgyro,ygyro,zgyro,curr_obj_x,curr_obj_y,curr_obj_z,GPS_status,Gyro_status,Accel_status,Baro_status
16:30:13,AUTO,TAKEOFF,1500,0.004759162,0.003691707,-0.250807673,-0.00018061,0.002138089,-0.021294519,-35.3632622,149.1652365,22894,0,2,-152,0.016000001,0.025558455,75,1.521819234,345,0,0,-1000,0,3,-21,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:15,AUTO,TAKEOFF,1500,-0.002099939,0.005952798,-0.27252841,0.032399628,-0.004408524,0.018768409,-35.3632621,149.1652366,26012,-4,0,-152,0.023000002,0.045012604,75,1.521366835,344,0,0,-1002,33,-3,18,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:17,AUTO,TAKEOFF,1500,0.00370952,0.001605084,-0.222193718,-0.008984867,0.001246204,0.020962389,-35.3632624,149.1652372,29271,-1,9,-151,0.072000004,0.094597273,75,1.518000841,347,0,-1,-1000,-7,2,20,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:19,AUTO,TAKEOFF,1500,-0.000249742,0.001039076,-0.188370138,0.00176315,0.000810398,0.016535752,-35.3632624,149.1652381,32225,0,2,-152,0.016000001,0.028037723,75,1.522595167,349,0,0,-1000,2,1,16,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:21,AUTO,TAKEOFF,1500,0.001927159,0.001031881,-0.160426855,0.002914239,0.002279466,0.011717517,-35.3632623,149.165238,35493,0,0,-152,0.020000001,0.001505497,75,1.523452401,350,0,0,-1000,3,3,11,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:23,AUTO,TAKEOFF,1500,0.002920796,0.00150081,-0.140503079,-0.003914086,0.000216257,0.008079924,-35.3632622,149.1652377,38599,0,0,-152,0.020000001,0.005494154,75,1.523766994,351,0,0,-999,-2,1,8,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:25,AUTO,TAKEOFF,1500,0.002232902,0.001161506,-0.125426188,-0.000729178,-0.001504257,0.008825123,-35.3632621,149.1652375,41706,-1,1,-152,0.006,0.016020492,75,1.524076939,352,0,0,-1000,0,0,8,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:27,AUTO,TAKEOFF,1500,0.001948319,0.001349107,-0.112970591,-0.003244475,0.000470311,0.006888055,-35.363262,149.1652375,44813,-1,1,-152,0.002,0.019205092,75,1.523285866,353,0,0,-999,-2,1,7,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:29,AUTO,TAKEOFF,1500,0.002297596,0.000994042,-0.101570755,0.000168892,0.0008317,0.007003326,-35.363262,149.1652374,47920,-1,1,-152,0.003,0.017929088,75,1.523581862,354,0,0,-1000,1,2,7,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:31,AUTO,TAKEOFF,1500,0.001831871,0.001356351,-0.091753073,-0.000530708,0.000619629,0.00587777,-35.363262,149.1652374,51025,-1,1,-152,0.003,0.019571993,76,1.523970962,354,0,0,-1000,0,1,6,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:33,AUTO,TAKEOFF,1500,0.001921713,0.001148439,-0.083664112,0.000237345,-0.000174196,0.007424825,-35.363262,149.1652374,54130,-1,1,-152,0.003,0.018899163,76,1.523452997,355,0,0,-1000,1,1,7,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:35,AUTO,TAKEOFF,1500,0.001633088,0.000817311,-0.076380216,-9.79E-06,-0.000421215,0.001251264,-35.363262,149.1652374,57236,0,1,-152,0.005,0.014367292,76,1.523894191,355,0,0,-1000,1,1,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:37,AUTO,TAKEOFF,1500,0.002071243,0.001396826,-0.069977053,-7.69E-05,-0.000865941,0.005297352,-35.363262,149.1652374,60346,-1,1,-152,0.006,0.015646379,76,1.523530245,356,0,0,-1000,1,0,5,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:39,AUTO,TAKEOFF,1500,0.00210037,0.001045165,-0.064449191,0.000534957,0.001947971,0.004169886,-35.363262,149.1652374,63453,-1,1,-152,0.005,0.01794835,76,1.523580551,356,0,0,-999,2,3,4,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:41,AUTO,TAKEOFF,1500,0.001953377,0.001524354,-0.059759699,0.000284681,0.004065515,0.00532676,-35.363262,149.1652373,66559,-1,1,-152,0.003,0.020259479,76,1.522615075,356,0,0,-1000,1,5,6,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:43,AUTO,TAKEOFF,1500,0.001656157,0.001264431,-0.055720069,0.003386538,2.28E-05,0.0003942,-35.3632619,149.1652373,69672,-2,1,-152,0.011000001,0.025379203,76,1.52341032,356,0,0,-1000,4,1,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:45,AUTO,TAKEOFF,1500,0.001793741,0.000868975,-0.051988203,-0.000119336,0.002562515,0.004535394,-35.3632619,149.1652373,72779,-1,1,-152,0.003,0.018254887,76,1.523620605,357,0,0,-999,1,3,5,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:47,AUTO,TAKEOFF,1500,0.001525815,0.00102192,-0.048040781,-0.001105988,-0.000355892,0.0051371,-35.3632619,149.1652373,75885,-1,0,-152,0.002,0.017434308,76,1.523496628,357,0,0,-999,0,1,5,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:49,AUTO,TAKEOFF,1500,0.001862542,0.001099319,-0.045512654,-5.70E-05,0.000105891,0.000820147,-35.3632619,149.1652373,78993,-1,1,-152,0.004,0.017831603,77,1.523777843,357,0,0,-1000,1,1,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:51,AUTO,TAKEOFF,1500,0.002228978,0.001001241,-0.043031286,0.004966197,0.000376937,0.000715547,-35.3632619,149.1652373,82100,-1,1,-152,0.004,0.018060967,77,1.52429235,357,0,0,-1001,6,1,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:53,AUTO,TAKEOFF,1500,0.001835519,0.001256778,-0.04112694,-0.000697457,0.002112708,0.002329274,-35.3632619,149.1652373,85207,-1,1,-152,0.004,0.020318035,77,1.523823738,357,0,0,-999,0,3,3,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:55,AUTO,TAKEOFF,1500,0.001952754,0.001861466,-0.039448131,0.001518318,0.004063508,0.001431686,-35.3632619,149.1652373,88315,-1,1,-152,0.003,0.020558661,77,1.52376008,357,0,0,-1000,3,5,2,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:57,AUTO,TAKEOFF,1500,0.001389977,0.001136019,-0.037851457,-5.61E-05,0.001920914,0.001066374,-35.3632619,149.1652373,91421,-2,1,-152,0.010000001,0.025270892,77,1.523805976,357,0,0,-999,1,3,2,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:30:59,AUTO,TAKEOFF,1500,0.001440706,0.00017026,-0.036399435,0.000202254,0.000501,0.00258431,-35.363262,149.1652373,94532,-1,1,-152,0.002,0.016095847,77,1.524050951,357,0,0,-1000,1,2,3,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:01,AUTO,TAKEOFF,1500,0.001605904,0.000634434,-0.035462633,0.002769331,-0.000591331,0.001327831,-35.363262,149.1652373,97640,0,1,-152,0.008,0.014718755,77,1.524747133,357,0,0,-1001,4,1,2,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:03,AUTO,TAKEOFF,1500,0.001957455,0.001327396,-0.033746138,0.001803446,0.00300484,0.004017066,-35.363262,149.1652373,100747,-1,1,-152,0.003,0.020117003,78,1.523980021,358,0,0,-999,3,4,5,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:05,AUTO,TAKEOFF,1500,0.001843924,0.001981304,-0.032631792,0.002918754,0.001347225,0.001718444,-35.3632619,149.1652373,103861,-1,1,-152,0.005,0.024630761,78,1.524077296,358,0,0,-1000,4,3,2,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:07,AUTO,TAKEOFF,1500,0.001797962,6.15E-05,-0.031786446,0.002001711,1.54E-05,0.001931446,-35.3632619,149.1652373,106967,-1,1,-152,0.007,0.022108916,78,1.524211287,358,0,0,-1000,3,1,3,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:09,AUTO,TAKEOFF,1500,0.001857815,0.001002265,-0.031320039,2.78E-05,-0.000686861,0.000313723,-35.3632619,149.1652373,110073,-1,1,-152,0.002,0.018562876,78,1.52403295,358,0,0,-1000,1,1,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:11,AUTO,TAKEOFF,1500,0.001645778,0.000846791,-0.030590482,0.003327603,0.000972903,0.003041255,-35.3632619,149.1652373,113178,-1,1,-152,0.003,0.017085524,60,1.523667216,358,0,0,-1000,5,2,4,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:13,AUTO,TAKEOFF,1500,0.032975424,-0.057196338,0.43595466,0.059264641,0.017226703,-7.99E-05,-35.3632644,149.1652324,115406,0,-11,-61,0.241000012,0.112712637,39,0.61915642,24,0,6,-967,61,19,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:15,AUTO,TAKEOFF,1500,0.000128867,0.015425246,0.351625651,0.375207394,0.013737408,-0.044516388,-35.3632618,149.1652367,116137,11,31,-14,0.373000026,0.339842498,36,0.14952974,20,0,24,-985,377,15,-42,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:17,AUTO,ON MISSION,1500,0.027143151,-0.068654083,0.270165533,0.790353715,-0.058411896,-0.034447987,-35.3632608,149.1652391,116011,26,6,0,0.139000013,0.269223213,37,0.004702534,15,-5,21,-1008,792,-56,-32,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:19,AUTO,ON MISSION,1500,-0.013080588,-0.161080897,0.773367941,0.045373343,-0.046170849,-0.101674646,-35.3632435,149.1652481,116317,183,96,-32,1.818000078,2.072411299,43,0.325761348,44,-45,-2,-1027,47,-44,-100,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:21,AUTO,ON MISSION,1500,0.014798304,-0.184597239,0.669663429,0.01256045,0.066113986,-0.031960968,-35.3631922,149.1652805,117345,385,208,-70,4.173000336,4.37702322,57,0.705984235,38,-81,-33,-1011,14,67,-30,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:23,AUTO,ON MISSION,1500,0.04616024,-0.294199198,0.570089936,-0.021382678,-0.023800649,-0.085058622,-35.3631128,149.1653309,118673,521,271,-5,5.631000042,5.878275394,100,0.057139024,32,-119,-53,-912,-19,-22,-83,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:25,AUTO,ON MISSION,1500,0.061386492,-0.030331111,0.313623279,-0.029429508,0.042713132,-0.140327439,-35.3630041,149.1654,119191,601,301,-107,6.926000118,6.723246574,100,1.079197407,17,-123,-110,-1074,-27,44,-138,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:27,AUTO,ON MISSION,1500,0.107339725,-0.127868503,0.309943229,-0.065928034,-0.154527083,0.054745305,-35.3629096,149.1654583,121685,459,270,-93,5.313000202,5.330314159,100,0.939463973,17,-75,-65,-913,-63,-152,56,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:29,AUTO,ON MISSION,1500,0.097131088,-0.143336594,0.330706596,0.069359377,0.041237485,0.014238402,-35.362817,149.1655215,122856,561,302,-51,6.329000473,6.375033855,100,0.514302254,18,-118,-94,-1006,71,43,15,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:31,AUTO,ON MISSION,1500,0.088560909,-0.097854488,0.35687688,0.020163585,0.090663552,0.003414075,-35.3627122,149.1655904,123943,587,317,-72,6.783000469,6.676400661,100,0.721367717,20,-146,-114,-1039,22,92,5,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:33,AUTO,ON MISSION,1500,0.070956402,-0.022581542,0.380650043,-0.04781983,0.046599992,0.015795732,-35.362613,149.1656565,126037,486,271,-130,5.722000122,5.573801517,100,1.30872345,21,-87,-67,-1006,-45,48,17,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:35,AUTO,ON MISSION,1500,0.04459884,0.028405976,0.395225495,-0.012239017,0.042716768,-0.000182038,-35.3625378,149.1657074,128932,337,186,-157,4.006000042,3.857754946,98,1.570347667,22,-75,-58,-1016,-9,44,1,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:37,AUTO,ON MISSION,1500,0.052066516,0.01936827,0.573146462,0.060017217,0.044885196,0.381068289,-35.3624928,149.1657371,132171,165,85,-135,1.938000083,1.861792445,47,1.359003305,32,-39,-15,-893,62,47,382,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:39,AUTO,ON MISSION,1500,-0.246350825,-0.003039959,-0.453205228,0.524420202,-0.003772274,-0.801914215,-35.3624819,149.165732,133054,-54,-198,22,1.731000066,2.057820082,39,-0.224315226,334,-32,45,-1011,526,-1,-800,-35.36247616,149.1657336,132.9821002,1,1,1,1
16:31:41,AUTO,ON MISSION,1500,0.033849314,-0.172659293,-1.892390609,0.349296272,-0.012801712,-0.270624459,-35.3625097,149.1656629,132645,-213,-392,17,4.331000328,4.468589306,41,-0.173114389,251,-104,-45,-992,351,-10,-268,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:43,AUTO,ON MISSION,1500,0.045764595,-0.209795177,-1.867448568,-0.111966014,-0.013707866,-0.005759449,-35.3625532,149.1655612,132205,-274,-540,20,5.9010005,6.064751625,45,-0.20875901,253,-141,-77,-994,-109,-11,-3,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:45,AUTO,ON MISSION,1500,0.071798615,-0.156382978,-1.901120543,-0.032028433,0.03040891,-0.005557652,-35.3626065,149.1654324,131778,-306,-613,18,6.823000431,6.86015892,43,-0.181557059,251,-157,-82,-991,-29,32,-3,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:47,AUTO,ON MISSION,1500,0.058211375,-0.142868489,-1.919369698,-0.357110173,-0.010150516,-0.00041184,-35.3626613,149.1652973,131279,-302,-615,23,6.827000141,6.855527878,41,-0.237210765,250,-147,-87,-996,-354,-8,1,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:49,AUTO,ON MISSION,1500,0.077986218,-0.139624655,-1.939499021,0.285714954,0.01380389,-0.007517532,-35.3627162,149.1651619,130775,-310,-618,20,6.886000156,6.920790195,42,-0.20874323,248,-137,-63,-984,287,15,-5,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:51,AUTO,ON MISSION,1500,0.064220257,-0.125183046,-1.948521614,-0.310352296,0.071972549,0.014508152,-35.3627711,149.1650266,130292,-309,-611,19,6.868000507,6.854636669,41,-0.191430122,248,-145,-87,-1002,-308,73,16,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:53,AUTO,ON MISSION,1500,0.088604249,-0.018111231,-1.960334063,0.832801998,0.04235616,-0.034611586,-35.3628226,149.1649011,129910,-252,-504,19,5.758000374,5.638670921,34,-0.199110508,247,-115,-42,-989,835,44,-32,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:55,AUTO,ON MISSION,1500,0.005018956,0.02820408,-2.003487349,0.288982451,-0.010329154,-0.086765639,-35.3628591,149.1648115,129521,-173,-297,13,3.508000135,3.439349651,35,-0.133404613,245,-70,-48,-999,290,-8,-84,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:57,AUTO,ON MISSION,1500,-0.105868563,-0.047071017,-2.602540731,-0.518722296,-0.060517691,-0.540818989,-35.3628939,149.1647726,129471,-228,-66,-11,2.4150002,2.377983332,40,0.116558738,210,-53,-33,-1013,-516,-58,-538,-35.36288185,149.1647595,129.3416873,1,1,1,1
16:31:59,AUTO,ON MISSION,1500,0.003189384,-0.162889831,3.024436474,-0.004989441,-0.028648736,-0.163375027,-35.36294175,149.1647769,129841.5,-371,71.5,-35.5,3.80700016,3.781253457,49.5,0.361761093,172.5,-75,-37.5,-1012.5,-2,-26.5,-160.5,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:01,AUTO,ON MISSION,1500,0.064693838,-0.149967968,2.793738365,0.008043512,0.03116031,-0.149321541,-35.3630408,149.1648072,130937,-548,147,-56,5.735000134,5.685652733,63,0.567345858,160,-95,-62,-986,11,32,-147,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:03,AUTO,ON MISSION,1500,0.152477667,-0.111912496,2.483737946,0.033040952,0.107384168,-0.040472943,-35.3631514,149.1648445,131581,-672,180,-20,7.043000221,6.968114376,90,0.202502564,142,-109,-142,-1043,36,109,-38,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:05,AUTO,ON MISSION,1500,0.102771755,-0.08891974,2.551060319,-0.032197901,-0.038385691,0.054576147,-35.36325795,149.1648754,132545,-668.5,156,-60.5,6.936000347,6.870602608,84.5,0.611849755,145.5,-98.5,-115,-975.5,-29,-36,56.5,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:07,AUTO,ON MISSION,1500,0.096921761,-0.105946109,2.624755979,0.033016389,-0.016029955,0.030125184,-35.36337835,149.1649106,133839,-652,171.5,-61,6.829000473,6.750335932,84,0.612781435,149.5,-109,-118.5,-986,35,-13.5,32,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:09,AUTO,ON MISSION,1500,0.081622534,-0.046428839,2.677595377,0.014759305,0.032212285,0.021486913,-35.36349535,149.1649473,135345.5,-612.5,162,-100,6.505000353,6.341926575,67.5,1.005262673,153,-104.5,-93,-1021.5,17,34,23.5,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:11,AUTO,ON MISSION,1500,0.052349547,0.05560257,3.09075892,0.029146954,0.106571466,-0.01961142,-35.3635973,149.1649754,137276,-472,90.5,-66,5.065500259,4.813024521,36,0.660825998,176.5,-105.5,-44,-955.5,31.5,109,-17,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:13,AUTO,ON MISSION,1500,0.023307865,-0.025808034,3.035934687,-0.756911993,-0.040983594,-0.016374407,-35.36365885,149.1649973,137668.5,-250.5,92,10.5,2.771000147,2.672951579,35,-0.11069436,173.5,-63,-49.5,-980,-754,-38,-13.5,-35.36367745,149.1650026,137.9670475,1,1,1,1
16:32:15,AUTO,ON MISSION,1500,0.049324472,-0.063363917,2.965217471,-0.308173597,0.036507726,-0.009845241,-35.36370215,149.1650185,136766,-247.5,72.5,80.5,2.658500075,2.584511757,32,-0.809288174,169.5,-62.5,-59,-963.5,-306,38.5,-7,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:17,AUTO,ON MISSION,1500,0.049436338,-0.036135405,2.920850635,-0.43480258,-0.009023688,0.014249941,-35.36374575,149.1650375,134747,-228.5,48.5,101.5,2.484000206,2.343247175,31.5,-1.021733075,167,-55,-42.5,-1023,-431.5,-6,17,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:19,AUTO,ON MISSION,1500,0.025792609,-0.04647045,2.910214305,0.131502211,-0.000812258,-0.024777953,-35.36378735,149.1650521,132667,-225,51,99,2.403000116,2.313002348,32.5,-0.998084933,166,-50,-10.5,-1003.5,136,2.5,-21,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:21,AUTO,ON MISSION,1500,0.040404469,-0.053319015,2.897544265,0.170184616,-0.008774113,-0.003161699,-35.3638288,149.1650683,130636.5,-222.5,67,101,2.447000146,2.329337358,32,-1.015185595,165.5,-56,-13.5,-947,174,-5,0,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:23,AUTO,ON MISSION,1500,0.066472758,0.053598649,2.898014903,0.199905932,0.08295149,0.023978197,-35.3638684,149.1650865,128681.5,-180,33.5,85,2.130000114,1.83816117,32,-0.85783565,165.5,-44,-23.5,-1042,204,86,26.5,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:25,AUTO,ON MISSION,1500,0.127713688,0.151108377,-2.855769515,0.015375152,0.02866053,0.672095209,-35.36388035,149.165087,127389,84,-86,43.5,0.740500033,1.223845422,37,-0.440331966,196,26.5,7.5,-1037,21.5,32,674.5,-35.36389474,149.1651042,127.4268381,1,1,1,1
16:32:27,AUTO,ON MISSION,1500,0.184019282,-0.052681054,-1.469190896,-0.235218421,0.009488404,0.706529409,-35.3638406,149.1650573,126828.5,344,-190,26,3.757500172,3.937774658,42,-0.265212432,275,-1,-103.5,-997.5,-229.5,12.5,708.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:29,AUTO,ON MISSION,1500,0.056758301,-0.203367844,-0.380222946,0.192824848,0.016012337,-0.006827962,-35.3637619,149.1650065,126149.5,522,-262,44,5.747500181,5.84648037,44,-0.442697585,338,-122.5,-45.5,-992,197.5,20,-4,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:31,AUTO,ON MISSION,1500,0.071474209,-0.15466623,-0.432582915,-0.254235882,0.015240391,0.015915969,-35.36365735,149.1649415,125258,609,-311,46.5,6.84400034,6.844045877,40.5,-0.468081638,335,-145.5,-87,-987,-249,18.5,19,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:33,AUTO,ON MISSION,1500,0.067934692,-0.144544497,-0.43660377,-0.486554012,-0.013800691,0.028278736,-35.3635514,149.1648755,124315,608.5,-314,54,6.813500404,6.853392601,38.5,-0.544508427,334.5,-142,-99.5,-983.5,-481.5,-9.5,30,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:35,AUTO,ON MISSION,1500,0.072849013,-0.14196068,-0.44572331,-0.332852483,0.013994457,-0.012896853,-35.3634372,149.1648034,123244,616.5,-321,48,6.885500431,6.957658052,39,-0.489309415,334,-133,-92,-988,-327,17.5,-10.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:37,AUTO,ON MISSION,1500,0.07886821,-0.144547984,-0.449615568,0.206316069,0.003325019,-0.038776886,-35.36332775,149.1647339,122251.5,615.5,-318,48,6.861000299,6.934828758,39,-0.48579067,334,-143.5,-63,-995,211.5,6.5,-35.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:39,AUTO,ON MISSION,1500,0.082408193,-0.140303314,-0.454503179,0.449564323,-0.009097066,-0.031768866,-35.36321825,149.1646647,121264.5,611.5,-317.5,47.5,6.841500282,6.898010731,39,-0.477546588,333.5,-133,-48.5,-988,454.5,-5,-28.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:41,AUTO,ON MISSION,1500,0.089497425,-0.091316201,-0.456048086,0.445203602,0.054643,0.000930134,-35.36310995,149.1645961,120300,587.5,-308.5,41.5,6.680500269,6.639574528,36,-0.421064094,333,-133,-72,-983.5,448.5,57.5,4,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:43,AUTO,ON MISSION,1500,0.068283811,0.001434976,-0.454567239,0.330826394,0.044621667,0.020498447,-35.36301545,149.1645372,119460,447.5,-234,36,5.190500259,5.058200836,33,-0.366307512,333,-100,-66.5,-1005,334.5,47,23.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:45,AUTO,ON MISSION,1500,0.02807015,0.048479773,-0.457462028,0.466469243,0.014379147,0.009857357,-35.36295495,149.1645015,118871.5,247.5,-143.5,19.5,3.004000187,2.866288185,34.5,-0.198126987,333,-59,-30.5,-999.5,470,17,12.5,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:46,AUTO,ON MISSION,1500,0.017285869,0.069637738,-0.45927757,0.644710645,-0.023386812,0.000557748,-35.3629331,149.1644879,118667.5,121.5,-83.5,7.5,1.586500049,1.483099401,35.5,-0.078195579,333,-29.5,4.5,-1017.5,648,-20,4,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:47,AUTO,ON MISSION,1500,0.009877579,0.048426874,-0.459218517,0.08040151,-0.024332815,0.005238049,-35.3629273,149.1644839,118620,68.5,-56,3.5,0.944500059,0.890603989,36.5,-0.043936652,333,-17,-21,-1004,83.5,-20.5,8,-35.36292617,149.1644704,118.6466105,1,1,1,1
16:32:49,AUTO,ON MISSION,1500,-0.008407667,0.006941268,-0.460815355,-0.587579787,-0.028512823,-0.003492122,-35.3629233,149.1644793,118609.5,-1,-11.5,-1,0.126500007,0.125456627,37,0.016366007,333,-1,-11.5,-988,-583,-25,0,-35.36292617,149.1644704,118.6466105,1,1,1,1
