QUARTZ 0 0 0 0 0 0 0
WATER 4.0939 -3.3367 0 0.32563 0.24662 0.091429 1.5231
CALCITE 0.38627 0.17125 0 0.25785 0.13921 0.10493 1.1474
ANKERITE 0.30965 -0.0089265 0 0.016585 0.00045086 0.002546 0.05577
ARAGONITE 0.32842 1.0542 0 0.1675 0.00088971 0.011315 0.54287
AZURITE 2.2376 -7.4685 0 0.03295 0.0040448 0.017228 0.12809
CERUSSITE 0.67865 -0.014414 0 0.0045463 0.00082161 0.011008 0.026733
DOLOMITE 0.33379 -0.41329 0 0.17794 0.014502 0.015877 0.60261
MAGNESITE 0.30323 -0.036266 0 0.049357 0.0076894 0.0023568 0.17107
MALACHITE 2.2096 -6.7469 0 0.0043674 0.082609 0.12839 0.27658
NORSETHITE 0.516 0.080114 0 0.047823 0.025896 0.01529 0.20876
OTAVITE 0.58684 -0.10732 0 0.1444 0.020929 0.00029175 0.49133
RHODOCHROSITE 0.47379 -0.60848 0 0.017479 0.0074478 0.0020804 0.069513
SIDERITE 0.27905 -0.037293 0 0.040466 0.0065099 0.0012848 0.13994
SMITHSONITE 0.13927 -0.10094 0 0.014806 0.005581 0.0036316 0.059569
STRONTIANITE 0.70139 0.080924 0 0.15956 0.072128 0.085024 0.70734
WITHERITE 0.70814 0.50375 0 0.099147 0.015125 0.037069 0.37546
ALBITE 0.34881 0.50196 0 0.00052159 0.0222 0.096666 0.13442
ANORTHITE 0.70732 1.1314 0 0.0029948 0.58549 0.15303 1.1148
KFELDSPAR 0.2004 1.0616 0 0.0064559 0.0095157 0.02679 0.0627
ANDRADITE 1.1889 2.3127 0 0.0056304 0.027103 0.13422 0.19613
GROSSULAR 1.3565 1.9493 0 0.0094571 0.019469 0.36724 0.42884
ALMANDINE 1.2313 2.1255 0 0.022267 0.031033 0.3847 0.50565
PYROPE 1.1008 2.5853 0 0.013985 0.084013 0.22233 0.40324
SPESSARTINE 1.2875 2.0577 0 0.0061503 0.0082078 0.2365 0.26931
UVAROVITE 1.1671 2.3613 0 0.013054 0.010525 0.17885 0.23729
MELANITE 1.5272 1.4524 0 0.010183 0.015912 0.039728 0.097837
ALLANITE 2.6321 0.53529 0 0.024277 0.010815 0.015224 0.10965
EPIDOTE 0.55738 2.2602 0 0.0085398 0.037018 0.90171 0.98895
PIEMONTITE 1.2829 1.8637 0 0.0052323 0.028214 0.031209 0.093658
ZOISITE 0.81633 1.8358 0 0.0045635 0.90243 0.98713 2.4694
ACTINOLITE 0.7862 2.1601 0 0.022379 0.0066079 0.17087 0.25245
ANTHOPHYLLITE 0.76438 2.2394 0 0.031334 0.003558 0.22483 0.32978
CUMMINGTONITE 0.82739 2.0674 0 0.015723 0.036952 0.098894 0.20876
EDENITE 2.6451 0.039179 0 0.0035824 0.015031 0.015304 0.05109
GEDRITE 1.0133 2.271 0 0.033068 0.012968 0.13645 0.26219
GLAUCOPHANE 0.71172 1.9645 0 0.011224 0.070419 0.17149 0.32155
GRUNERITE 0.77411 2.0794 0 0.0038988 0.061175 0.11915 0.23099
HORNBLENDE 0.93453 2.3003 0 0.0053854 0.12363 0.17064 0.38876
KATOPHORITE 1.5471 1.019 0 0.015329 0.00045851 0.019903 0.069165
PARGASITE 1.0894 2.4808 0 0.0081083 0.04073 0.21002 0.30193
RICHTERITE 1.6317 0.83856 0 0.0049173 0.0067953 0.0071624 0.033778
RIEBECKITE 0.68069 1.8824 0 0.002824 0.011383 0.1278 0.15525
TARAMITE 1.0135 1.9788 0 0.0065556 0.01386 0.027428 0.07072
TREMOLITE 0.81433 2.147 0 0.0098874 0.007007 0.18296 0.22565
TSCHERMAKITE 3.1908 -0.82852 0 0.024285 0.014553 0.037422 0.13795
CHAMOSITE 0.67463 1.8316 0 0.011441 0.042075 0.080348 0.18499
CLINOCHLORE 0.76575 2.1485 0 0.0038306 0.030277 0.20579 0.26716
CHLORITE 0.70323 2.6999 0 0.0062007 0.031568 0.011423 0.082391
THURINGITE 0.88394 2.2875 0 0.0092497 0.020463 0.22043 0.28298
MARGARITE 0.46548 2.1598 0 0.0010866 0.040565 0.33453 0.40395
MUSCOVITE 0.84834 1.0744 0 0.0083685 0.044506 0.24896 0.34783
PARAGONITE 0.62847 1.5589 0 0.010423 0.0064598 0.042284 0.085779
PHENGITE 0.52112 1.7308 0 0.00425 0.020378 0.11074 0.15734
ANNITE 0.88168 2.3845 0 0.0088159 0.044853 0.25869 0.35955
BIOTITE 0.9002 2.67 0 0.0077215 0.015489 0.58186 0.63149
F-PHLOGOPITE 2.1425 4.6026e-16 0 0.019989 0.0047514 0.49355 0.56454
PHLOGOPITE 1.1441 1.8452 0 0.0022599 0.015623 0.52035 0.55291
GLAUCONITE 0.81331 1.8813 0 0.013621 0.01442 0.034502 0.10106
LEPIDOLITE 0.54277 1.8587 0 0.0050317 0.013859 0.14324 0.1817
ACMITE 0.44694 1.509 0 0.012474 0.0010417 0.033312 0.074484
DIOPSIDE 1.0516 1.6907 0 0.00052053 0.04204 0.33357 0.40359
HEDENBERGITE 0.89345 2.0802 0 0.0068605 0.097131 0.069158 0.24885
JADEITE 0.64188 1.0814 0 0.0032808 0.067747 0.27857 0.39914
OMPHACITE 0.8342 1.41300 0 0.01775 0.06293 0.45651 0
ENSTATITE 0.80224 2.1092 0 0.013761 0.045873 0.8975 1.0157
FERROSILITE 0.71315 2.1713 0 0.018898 0.039815 0.94772 1.0723
FAYALITE 1.1718 3.0908 0 0.017765 0.59643 0.76686 1.7932
FORSTERITE 1.4897 2.8692 0 0.0040115 1.1782 0.031605 1.9607
TEPHROITE 1.2814 2.8455 0 0.014145 0.050314 0.31407 0.44067
ANALCIME 0.71681 -0.62626 0 0.0098051 0.049133 0.0089214 0.11987
STILBITE 0.33701 -0.10219 0 0.0062284 0.0060818 0.011028 0.040632
