平油,貧鈾,
熊二,雄二,
嘉山,佳山,
沈慶金,沈慶京,
海瑪斯,海馬士,
海馬式,海馬士,
海馬市,海馬士,
顧力雄,顧立雄,
顧力熊,顧立雄,
海瑪斯,海馬士,
海瑪士,海馬士,
結下來,接下來,
冰工廠,兵工廠,
火箭袋,火箭彈,
火箭帶,火箭彈,
防暴門,防爆門,
裝甲冰,裝甲兵,
結裝,接裝,
海馬斯,海馬士,
熊三,雄三,
熊山,雄三,
託式,拖式,
新市,新式,
鮑二,豹二,
聯冰,聯兵,
獵爆,獵豹,  
包二,豹二,
高三,高山,
爆二,豹二,
非彈,飛彈,
獵報,獵豹,
時式,時事,
熊風,雄風,
賓式,賓士,
發報,發包,
平東,屏東,
家義,嘉義,
煙袋,煙彈,
瑞斯,瑞士,
虎市,虎式,
冰種,兵種,
平價,評價,
貧民,平民,
兵臺,冰臺,
冰推,兵推,
聯冰營,聯兵營,
96市,96式,
報二,豹二,
嘉山,佳山,
家山,佳山,
棒棒堂,棒棒糖,
沙蘭地阿拉伯,沙烏地阿拉伯,
沙烏迪阿拉伯,沙烏地阿拉伯,
沙吾地阿拉伯,沙烏地阿拉伯,
沙奧地阿拉伯,沙烏地阿拉伯,
洛克希德馬廳,洛克希德馬丁,
沙魯地阿拉伯,沙烏地阿拉伯,
雲爆,雲豹,
臺市,臺式,
熊山,雄三,
埃德拉姆斯,艾布拉姆斯,
埃布拉姆斯,艾布拉姆斯,
阿布拉姆斯,艾布拉姆斯,
愛布拉姆斯,艾布拉姆斯,
愛卜拉姆斯,艾布拉姆斯,
埃博拉姆斯,艾布拉姆斯,
斯特哥爾摩,斯德哥爾摩,
愛布達姆斯,艾布蘭,
埃布拉瑪斯,艾布蘭,
埃卜拉姆斯,艾布蘭,
愛布拉姆斯,艾布蘭,
愛博拉姆斯,艾布蘭,
埃巴拉姆斯,艾布蘭,
艾巴拉姆斯,艾布蘭,
訓報,殉爆,
訓爆,殉爆,
聯冰旅,聯兵旅,
託板車,拖板車,
華糖,滑膛,
華塘,滑膛,
艾伯拉姆斯,艾布蘭,
艾布拉姆斯,艾布蘭,
三東艦,山東艦,
雲爆甲車,雲豹甲車,
滑塘炮,滑膛砲,
巴斯海峽,巴士海峽,
聖安董尼號,聖安東尼號,
國防部隊,國防部長,
國安部長,國防部長,
五角大下,五角大廈,
五角大賽,五角大廈,
戰甲車輛,裝甲車輛,
安杜裡爾,安杜里爾,
赫格賽斯,赫格塞斯,
赫爾賽斯,赫格塞斯,
龐然大霧,龐然大物,
以色列制,以色列製,
五角大駿,五角大廈,
天羅地王,天羅地網,
澤連斯基,澤倫斯基,
澤列斯基,澤倫斯基,
落海空軍,陸海空軍,
金銅時報,金融時報,
有數以來,有史以來,
土分之一,三分之一,
典現出來,展現出來,
恩杜里爾,安杜里爾,
恩杜裡爾,安杜里爾,
恩杜利爾,安杜里爾,
赫格賽斯,赫格塞斯,
宇娜國島,與那國島,
宇納國島,與那國島,
格蘭高地,戈蘭高地,
哥蘭高地,戈蘭高地,
記住記得,記不記得,
陸陸陸續,陸陸續續,
與時俱見,與時俱進,
參謀總裁,參謀總長,
翻田覆地,翻天覆地,
國務部長,國務卿,
內法委員,立法委員,
都海空軍,陸海空軍,
中甲部隊,裝甲部隊,
裝甲車両,裝甲車輛,
參謀組長,參謀總長,
相提並領,相提並論,
中華民夥,中華民國,
臺軍海峽,臺灣海峽,
總指交官,種子教官,
總指教官,種子教官,
重中自重,重中之重,
康德羅加,提康德羅加,
倭德羅加,提康德羅加,
歐布萊塘,歐布萊恩,
紐澤區州,紐澤西州,
葛蘭高地,戈蘭高地,
格蘭高地,戈蘭高地,
熱成像館,熱成像儀,
滑堂炮,滑膛砲,
滑糖炮,滑膛砲,
託板,拖板,
義大利亞,澳大利亞,
湯馬士,湯馬斯,
安杜裡爾,安杜里爾,
安杜利爾, 安杜里爾,
馬月特島,馬約特島,
不自可否,不置可否,
主瞄準鋸,主瞄準鏡,
盤根錯解,盤根錯節,
M1A2T站,M1A2T讚,
線塘炮,線膛砲,
熊山,雄三,
雄山,雄三,
波士,波斯,
塘線,膛線,
糖線,膛線,
限糖炮,線膛砲,
限膛炮,線膛砲,
滑糖,滑膛,
滑塘,滑膛,
三東號,山東號,
老布萊恩,歐布萊恩,
突如其然,突如其來,
超高聲速,超高音速,
樂克萊爾,勒克萊爾,
分離出來,分析出來,
的確確確,的的確確,
登加樓州,登嘉樓州,
大馬斯閣,大馬士革,
大馬士閣,大馬士革,
防暴,防爆,
加南,嘉南,
屏戰,平戰,
俄士,俄式,
泡冰,砲兵,
泡兵,砲兵,
平分,評分,
玉三艦,玉山艦,
線塘炮,線膛砲,
線堂炮,線膛砲,
高塘壓,高膛壓,
高糖壓,高膛壓,
滑堂砲,滑膛砲,
滑糖砲,滑膛砲,
東三,東山,
海馬斯多彎,海馬士多管,
海馬斯多號,海馬士多管,
塞維爾斯克,錫韋爾斯克,
西維爾斯克,錫韋爾斯克,
旁然大物,龐然大物,
裝甲戰地,裝甲戰車,
保鑽衛國,保家衛國,
齊舉妄動,輕舉妄動,
勞不可摧,堅不可摧,
密蘇里澤,密蘇里州,
洛克基德馬丁,洛克希德馬丁,
無所不用其其,無所不用其極,
託板車,拖板車,
脫板車,拖板車,
鮑1,豹一,
豹1,豹一,
三下玉貴,山下裕貴,
山下玉貴,山下裕貴,
羅文家,羅文嘉,
巴射海峽,巴士海峽,
平遊,貧鈾,
貧遊,貧鈾,
平鑑,評鑑,
反事,反式,
魏哲嘉,魏哲家,
雲納國島,與那國島,
宇納國島,與那國島,
雨納國島,與那國島,
信封帶,信封袋,
滑糖套,滑膛砲,
滑膛套,滑膛砲,
愛布拉姆斯,艾布拉姆斯,
山山,三三,
脫式,拖式,
託式,拖式,
金華,京華,
出塘,出膛,
安都裡爾,安都里爾,
折倫斯基,澤倫斯基,
首當其中,首當其衝,
看薩斯州,堪薩斯州,
層出不求,層出不窮,
此事求是,實事求是,
雅美尼亞,亞美尼亞,
哲倫斯基,澤倫斯基,
明目張展,明目張膽,
赴爾斯克,庫爾斯克,
雲爆炮車,雲豹甲車,
貧油,貧鈾,
平油,貧鈾,
懸塘炮,滑膛砲,
懸膛炮,滑膛砲,
滑塘,滑膛,
世道,指導,
旅行,履行,
釋導,視導,
紅天祥,轟天響,
