time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,airspeed,groundspeed,throttle,climb,heading,GPS_status,Gyro_status,Accel_status,Baro_status,PreArm_error,satellites_visible,nav_roll,nav_pitch,nav_bearing,target_bearing,wp_dist,alt_error,chan1_raw,chan2_raw,chan3_raw,chan4_raw,MODE,PHASE
23:18:38,-0.000468002,0.001558434,0.028188127,0.000264547,0.00029389,0.002332401,-35.3632621,149.1652374,0,0,0.025352758,0,0.015996766,1,1,1,1,0,0,10,-0.000129688,0.000175836,1,0,0,-0.021009672,1500,1500,1000,1500,STABILIZE,INITIALISATION
23:18:42,-0.000500424,0.000921636,0.025950163,0.000290746,0.000146396,0.002090623,-35.3632621,149.1652375,0,0,0.021795865,0,0.019411362,1,1,1,1,0,0,10,-0.000129687,0.000175836,1,0,0,-0.039142366,1500,1500,1000,1500,STABILIZE,INITIALISATION
23:18:44,-0.00062493,0.000902439,0.025155084,0.000148955,0.000218991,0.001684278,-35.3632621,149.1652375,0,0,0.022308466,0,0.009367252,1,1,1,1,0,0,10,-0.000129687,0.000175836,1,0,0,-0.031817418,1500,1500,1000,1500,STABILIZE,INITIALISATION
23:18:46,-0.000709417,0.00096961,0.024169079,0.00026656,0.000254944,0.001801957,-35.3632621,149.1652375,0,0,0.016888823,0,0.015586924,1,1,1,1,0,0,10,-0.000129688,0.000175837,1,0,0,-0.028913483,1500,1500,1000,1500,STABILIZE,INITIALISATION
23:18:50,-0.000598335,0.000974347,0.022826795,0.000319094,0.000270975,0.001624425,-35.3632622,149.1652375,0,0,0.016918569,0,0.021448777,1,1,1,1,0,0,10,-0.000129688,0.000175838,1,53,0,-0.020329752,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:51,-0.000511099,0.00096987,0.022611199,0.000295988,0.000258669,0.001590309,-35.3632622,149.1652375,1.5,0,0.017516365,0,0.015752344,1,1,1,1,0,0,10,-0.000129689,0.000175838,1,163.5,0,0,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:52,-0.00030842,0.001148481,0.022202568,0.000288842,0.000189832,0.001523424,-35.3632621,149.1652375,1.5,0,0.005762378,0,0.006961536,1,1,1,1,0,0,10,-0.000129689,0.000175839,1,164.5,0,0,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:53,-0.000126502,0.001344047,0.021934743,0.000297175,0.000336904,0.00148502,-35.3632621,149.1652375,0,0,0.003530047,0,0.002773735,1,1,1,1,0,0,10,-0.000129689,0.000175839,1,162,0,0,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:54,0.001180311,0.000981415,0.02151482,0.003271929,-0.002560921,0.001720843,-35.3632621,149.1652375,12,0.00025,0.003803043,34.5,0.102849462,1,1,1,1,0,0,10,-0.027147997,-0.000664295,1,161,0,0.221476359,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:55,0.002521637,0.000653469,0.021469594,-0.003025257,0.003485857,0.00139867,-35.3632621,149.1652375,291.5,0.006,0.011440154,54.5,0.8521128,1,1,1,1,0,0,10,-0.132435322,0.118617184,1,165.5,0,0.386421442,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:56,0.03961704,-0.004301042,0.021239465,0.043479001,-0.008849618,0.002958221,-35.36326195,149.165238,1946.75,0.102750005,0.174534311,78.75,1.466635346,1,1,1,1,0,0,10,-3.008666486,0.745081641,1,213,0,0.051721265,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:57,0.052488169,0.001484313,-0.019747274,-0.073367166,0.059705782,-0.067975553,-35.3632615,149.1652404,3090,0.353500023,0.494435728,83,1.457390904,358.5,1,1,1,0,0,10,-10.48348665,2.383354068,0,248.5,0,-0.109591827,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:58,-0.054719534,0.004140971,-0.076209031,-0.054890101,0.003851735,-0.04334855,-35.36326068,149.1652459,4988.5,0.275000015,0.220654713,78.5,1.477291614,355.25,1,1,1,0,0,10,-11.24612093,1.889459968,0,255.75,0,-0.288025353,1500,1500,1000,1500,AUTO,TAKEOFF
23:18:59,-0.067989171,0.005742317,-0.106309161,0.053349072,-0.000611514,-0.023770241,-35.3632606,149.1652456,6135.5,0.228000011,0.35356614,75.5,1.477266431,353.5,1,1,1,0,0,10,-6.951482773,2.088859439,0,254.5,0,-0.404048145,1500,1500,1000,1500,AUTO,TAKEOFF
23:19:00,0.012366903,0.013483295,-0.118176207,0.069755241,0.006893087,-0.000725301,-35.363262,149.165238,8053,0.639000043,0.607158288,78.75,1.501569003,353,1,1,1,0,0,10,3.15810439,-1.887842771,0,165.25,0,-0.526914358,1500,1500,1000,1500,AUTO,TAKEOFF
23:19:01,0.061381593,0.013103413,-0.113520619,0.038850014,-0.026142254,0.026897752,-35.36326375,149.1652343,9227.5,0.453500003,0.375121742,81,1.51808399,353,1,1,1,0,0,10,4.077615142,-5.766839743,0,62.5,0,-0.545700997,1500,1500,1000,1500,AUTO,TAKEOFF
