time_stamp,MODE,PHASE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,nav_roll,nav_pitch,nav_bearing,target_bearing,wp_dist,alt_error,airspeed,groundspeed,throttle,climb,heading,GPS_status,Gyro_status,Accel_status,Baro_status,PreArm_error,chan1_raw,chan2_raw,chan3_raw,chan4_raw,satellites_visible
17:15:08,STABILIZE,INITIALISATION,-0.001022772,0.000911863,0.02149141,5.48E-05,0.000437179,0.002004332,-35.3632621,149.1652375,0,-0.000375097,0.000155006,1,0,0,0.007229357,0,0.0160405,0,-0.015688363,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:09,STABILIZE,INITIALISATION,-0.000821171,0.000985805,0.020947557,0.000189772,0.000355249,0.001942223,-35.3632621,149.1652375,0,-0.000375098,0.000155006,1,0,0,0.014121912,0,0.014972567,0,-0.027680435,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:11,STABILIZE,INITIALISATION,-0.000844445,0.001228677,0.020022848,0.00010538,0.000315524,0.001708937,-35.3632621,149.1652375,0,-0.000375099,0.000155007,1,0,0,0.030742907,0,0.020063109,0,-0.026637788,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:12,STABILIZE,INITIALISATION,-0.000677583,0.001279581,0.019703466,0.000144196,0.000352089,0.001618425,-35.3632621,149.1652375,0,-0.0003751,0.000155007,1,0,0,0.036053102,0,0.016326331,0,-0.043399882,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:15,STABILIZE,INITIALISATION,-0.000851204,0.001121219,0.018479348,0.000195594,0.000235558,0.001625448,-35.3632622,149.1652375,0,-0.000375102,0.000155007,1,0,0,0.018907119,0,0.020355422,0,-0.010954531,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:18,STABILIZE,INITIALISATION,-0.000647653,0.001093767,0.017659172,0.000141265,0.000271152,0.001546168,-35.3632622,149.1652375,0,-0.000375103,0.000155008,1,0,0,0.017739007,0,0.018746506,0,-0.012504817,1,1,1,1,1,0,1500,1500,1000,1500,10
17:15:21,STABILIZE,INITIALISATION,-0.000804172,0.001063643,0.016654486,0.000199692,0.000241641,0.00147718,-35.3632622,149.1652375,0,-0.000375105,0.000155008,0,0,0,0.004232196,0,0.028679838,0,0.018195762,0,1,1,1,1,0,1500,1500,1000,1500,10
17:15:23,AUTO,TAKEOFF,-0.000876928,0.000860822,0.016141363,4.15E-05,0.00013868,0.001460695,-35.3632622,149.1652375,3,-0.000375105,0.000155008,0,93.66666667,0,-0.004458016,0,0.023180349,0,0.02064023,0,1,1,1,1,0,1500,1500,1000,1500,10
17:15:24,AUTO,TAKEOFF,-0.000916896,0.000840688,0.016085159,0.000205321,0.000292264,0.001355208,-35.3632622,149.1652375,7,-0.000375105,0.000155008,0,141,0,0,0,0.017809846,0,0.019176899,0,1,1,1,1,0,1500,1500,1000,1500,10
17:15:25,AUTO,TAKEOFF,-0.0005477,0.001080911,0.015710408,0.000108347,0.000281232,0.001352812,-35.3632622,149.1652375,0,-0.000375105,0.000155008,0,142.3333333,0,0,0,0.003524399,0,-0.001418958,0,1,1,1,1,0,1500,1500,1000,1500,10
17:15:26,AUTO,TAKEOFF,-0.000336848,0.001227548,0.015525046,0.000127187,0.000295754,0.001361644,-35.3632622,149.1652375,0,0.002655221,0.012473044,0,141,0,7.90E-05,0,0.004525472,0,-0.007429952,0,1,1,1,1,0,1500,1500,1000,1500,10
17:15:27,AUTO,TAKEOFF,0.172366146,0.186837205,0.039283063,0.314958684,0.347433565,0.038194003,-35.36325883,149.1652343,126.75,12.55239773,14.73380613,2.25,142.5,0,0.19839922,0.864000041,1.001903713,33.75,0.426828926,1.75,1,1,1,1,0,1500,1500,1000,1500,10
17:15:28,AUTO,TAKEOFF,0.345630527,0.369637549,0.061017513,0.081207953,-0.008348959,0.026502358,-35.3632545,149.1652295,563,17.42991829,17.88506889,3,139,1,0.167796358,0.999000072,0.679188311,45,1.032440901,3,1,1,1,1,0,1500,1500,1000,1500,10
17:15:29,AUTO,TAKEOFF,0.371708259,0.357573904,0.06634904,0.034777748,0.014732293,0.003378406,-35.36325305,149.1652269,2514.25,18.47038412,18.34465504,2.5,136.25,1,-0.196656033,0.122750006,0.153264293,67,1.614072263,3.25,1,1,1,1,0,1500,1500,1000,1500,10
17:15:30,AUTO,TAKEOFF,0.406547338,0.372249186,0.05647115,0.050993569,0.028560717,0.001510107,-35.3632539,149.1652277,3561,17.72812271,18.50619507,1,136,1,-0.272279054,0.259000003,0.325145513,85,1.616375208,3,1,1,1,1,0,1500,1500,1000,1500,10
