id,open_user_id,closer_id,status,source_date
983024,Paul Park,Paul Park,new,2025-02-02 00:00:30
982889,Paul Park,Paul Park,new,2025-02-01 18:40:07
982839,Paul Park,Paul Park,new,2025-02-03 13:40:55
982692,Paul Park,Paul Park,new,2025-02-01 08:09:46
982668,Paul Park,Paul Park,new,2025-02-01 05:39:30
982657,Paul Park,Paul Park,new,2025-02-01 04:50:22
982563,Paul Park,Paul Park,new,2025-01-31 22:56:19
982550,Paul Park,Paul Park,new,2025-01-31 22:31:29
982508,Paul Park,Paul Park,new,2025-01-31 20:50:29
982467,Paul Park,Paul Park,new,2025-02-24 12:16:20
982178,Paul Park,Paul Park,new,2025-01-31 02:56:16
982164,Paul Park,Paul Park,new,2025-01-31 02:18:12
981877,Paul Park,Paul Park,new,2025-01-30 16:53:34
981758,Paul Park,Paul Park,new,2025-01-30 12:48:13
981641,Paul Park,Paul Park,new,2025-01-30 04:37:18
981625,Paul Park,Paul Park,new,2025-01-30 03:46:33
981602,Paul Park,Paul Park,new,2025-01-30 02:41:13
981414,Paul Park,Paul Park,new,2025-01-29 19:26:30
981411,Paul Park,Paul Park,new,2025-01-29 19:24:09
981234,Paul Park,Paul Park,new,2025-01-29 12:37:25
981155,Paul Park,Paul Park,new,2025-02-02 03:01:44
981134,Paul Park,Paul Park,new,2025-01-29 04:31:25
981131,Paul Park,Paul Park,new,2025-01-29 04:20:51
980967,Paul Park,Paul Park,new,2025-01-28 21:20:53
980951,Paul Park,Paul Park,new,2025-01-28 20:52:11
980361,Paul Park,Paul Park,new,2025-01-27 18:26:40
980272,Paul Park,Paul Park,new,2025-01-27 15:55:22
980142,Paul Park,Paul Park,new,2025-01-27 12:36:16
979732,Paul Park,Paul Park,new,2025-01-26 05:09:28
979586,Paul Park,Paul Park,new,2025-01-25 17:58:20
979121,Paul Park,Paul Park,new,2025-01-24 14:23:22
979013,Paul Park,Paul Park,dont_call,2025-03-11 16:49:37
978583,Paul Park,Paul Park,new,2025-01-23 08:56:04
978561,Paul Park,Paul Park,new,2025-01-23 06:14:57
978557,Paul Park,Paul Park,new,2025-01-23 05:57:10
978530,Paul Park,Paul Park,new,2025-01-23 03:50:10
978247,Paul Park,Paul Park,new,2025-01-22 19:11:08
978195,Paul Park,Paul Park,new,2025-04-01 00:54:44
978108,Paul Park,Paul Park,new,2025-01-22 13:57:30
977899,Paul Park,Paul Park,new,2025-01-22 02:43:44
977641,Paul Park,Paul Park,new,2025-01-21 16:45:35
977439,Paul Park,Paul Park,new,2025-02-17 14:53:41
976808,Paul Park,Paul Park,new,2025-03-04 07:57:20
976672,Paul Park,Paul Park,new,2025-01-19 21:38:56
976644,Paul Park,Paul Park,new,2025-01-19 20:47:40
976611,Paul Park,Paul Park,new,2025-01-19 19:50:42
976571,Paul Park,Paul Park,new,2025-01-19 18:24:08
976534,Paul Park,Paul Park,dont_call,2025-05-11 22:14:57
976520,Paul Park,Paul Park,new,2025-01-19 17:14:05
976486,Paul Park,Paul Park,new,2025-01-19 16:19:10
976428,Paul Park,Paul Park,new,2025-01-19 14:21:00
976209,Paul Park,Paul Park,new,2025-02-17 15:04:51
976047,Paul Park,Paul Park,new,2025-01-18 21:40:26
975792,Paul Park,Paul Park,new,2025-01-18 10:42:53
975742,Paul Park,Paul Park,new,2025-01-18 04:34:37
975729,Paul Park,Paul Park,new,2025-01-18 03:48:05
975701,Paul Park,Paul Park,new,2025-01-18 02:50:16
975688,Paul Park,Paul Park,new,2025-01-18 02:20:06
975611,Paul Park,Paul Park,new,2025-01-17 22:33:49
975538,Paul Park,Paul Park,new,2025-01-17 19:31:23
975487,Paul Park,Paul Park,new,2025-02-03 22:32:40
975375,Paul Park,Paul Park,new,2025-01-17 11:45:24
974978,Paul Park,Paul Park,new,2025-01-16 18:56:18
974969,Paul Park,Paul Park,new,2025-03-08 13:11:03
974665,Paul Park,Paul Park,new,2025-01-16 02:12:54
974661,Paul Park,Paul Park,new,2025-01-16 02:08:37
974486,Paul Park,Paul Park,new,2025-03-05 04:12:23
974442,Paul Park,Paul Park,new,2025-03-04 16:15:41
974426,Paul Park,Paul Park,new,2025-01-15 18:24:41
974411,Paul Park,Paul Park,new,2025-01-15 17:58:05
973813,Paul Park,Paul Park,new,2025-01-14 19:11:36
973653,Paul Park,Paul Park,new,2025-01-14 14:19:03
973596,Paul Park,Paul Park,new,2025-01-14 12:41:35
973501,Paul Park,Paul Park,new,2025-03-21 21:55:10
973426,Paul Park,Paul Park,new,2025-02-25 00:46:42
973334,Paul Park,Paul Park,new,2025-01-14 00:33:54
973270,Paul Park,Paul Park,new,2025-01-13 22:32:25
973233,Paul Park,Paul Park,new,2025-01-13 21:23:09
973089,Paul Park,Paul Park,new,2025-01-13 16:14:19
972968,Paul Park,Paul Park,new,2025-01-13 12:11:15
972870,Paul Park,Paul Park,new,2025-01-13 05:57:00
972685,Paul Park,Paul Park,new,2025-01-12 23:22:15
972565,Paul Park,Paul Park,new,2025-01-12 19:02:28
972486,Paul Park,Paul Park,new,2025-01-12 16:14:29
972421,Paul Park,Paul Park,new,2025-01-12 13:44:00
972244,Paul Park,Paul Park,new,2025-01-12 03:28:49
972184,Paul Park,Paul Park,new,2025-04-08 15:47:10
972085,Paul Park,Paul Park,new,2025-01-11 21:15:53
972024,Paul Park,Paul Park,new,2025-01-11 17:59:43
971934,Paul Park,Paul Park,new,2025-03-06 14:51:03
971763,Paul Park,Paul Park,new,2025-01-11 05:14:29
971723,Paul Park,Paul Park,new,2025-02-18 00:14:06
971678,Paul Park,Paul Park,new,2025-01-11 01:44:58
971638,Paul Park,Paul Park,new,2025-01-11 00:06:00
971564,Paul Park,Paul Park,new,2025-01-10 21:31:51
971531,Paul Park,Paul Park,new,2025-01-10 20:40:44
971474,Paul Park,Paul Park,new,2025-01-10 18:49:10
971351,Paul Park,Paul Park,new,2025-01-10 14:43:24
971253,Paul Park,Paul Park,new,2025-01-10 11:55:07
971060,Paul Park,Paul Park,new,2025-01-10 01:42:21
970969,Paul Park,Paul Park,new,2025-01-09 23:04:21
970954,Paul Park,Paul Park,new,2025-01-09 22:28:08
970931,Paul Park,Paul Park,new,2025-01-09 21:45:47
970870,Paul Park,Paul Park,new,2025-01-09 19:22:23
970865,Paul Park,Paul Park,new,2025-01-09 19:08:09
970739,Paul Park,Paul Park,new,2025-01-09 14:54:38
970700,Paul Park,Paul Park,new,2025-01-09 13:04:12
970543,Paul Park,Paul Park,new,2025-01-09 04:15:29
970527,Paul Park,Paul Park,new,2025-01-09 03:08:48
970410,Paul Park,Paul Park,new,2025-02-09 05:35:16
970155,Paul Park,Paul Park,new,2025-01-08 15:43:16
970008,Paul Park,Paul Park,new,2025-02-17 20:07:24
969879,Paul Park,Paul Park,new,2025-01-08 02:15:01
969781,Paul Park,Paul Park,new,2025-03-27 20:10:29
969668,Paul Park,Paul Park,new,2025-03-15 04:54:19
969320,Paul Park,Paul Park,new,2025-01-07 04:24:25
968681,Paul Park,Paul Park,new,2025-01-06 06:45:46
968623,Paul Park,Paul Park,new,2025-01-27 20:57:00
968398,Paul Park,Paul Park,new,2025-01-05 21:46:09
968141,Paul Park,Paul Park,new,2025-01-05 13:24:19
968108,Paul Park,Paul Park,new,2025-01-05 11:52:20
968014,Paul Park,Paul Park,new,2025-04-14 21:47:27
967828,Paul Park,Paul Park,new,2025-01-04 22:50:25
967638,Paul Park,Paul Park,new,2025-05-09 00:05:21
967620,Paul Park,Paul Park,new,2025-01-04 14:51:34
967314,Paul Park,Paul Park,new,2025-01-04 00:52:14
967102,Paul Park,Paul Park,utr,2025-02-22 04:36:22
966518,Paul Park,Paul Park,new,2025-01-02 19:36:29
966165,Paul Park,Paul Park,new,2025-01-02 06:19:09
965712,Paul Park,Paul Park,new,2025-03-17 19:50:54
965674,Paul Park,Paul Park,new,2025-01-01 04:12:38
965512,Paul Park,Paul Park,new,2024-12-31 17:18:41
965451,Paul Park,Paul Park,new,2025-03-22 20:29:11
965320,Paul Park,Paul Park,dont_call,2024-12-31 04:08:52
965276,Paul Park,Paul Park,new,2024-12-31 01:49:35
964753,Paul Park,Christian Dominguez,new,2025-04-30 00:11:38
964645,Paul Park,Paul Park,new,2025-04-23 04:32:25
964386,Paul Park,Paul Park,new,2025-03-12 13:37:23
964163,Paul Park,Paul Park,new,2024-12-28 11:21:38
963975,Paul Park,Paul Park,new,2024-12-27 22:03:48
963733,Paul Park,Paul Park,new,2025-01-28 15:35:55
963374,Paul Park,Paul Park,in_program,2024-12-26 14:11:10
962768,Paul Park,Paul Park,new,2025-05-09 17:39:47
962678,Paul Park,Paul Park,new,2025-02-20 00:16:44
962673,Paul Park,Paul Park,new,2025-02-17 12:39:29
962516,Paul Park,Paul Park,new,2024-12-24 03:22:09
961818,Paul Park,Paul Park,new,2025-04-17 14:21:35
961694,Paul Park,Paul Park,new,2025-02-17 22:12:37
961512,Paul Park,Paul Park,new,2024-12-21 11:17:51
961413,Paul Park,Paul Park,new,2024-12-21 04:57:21
961373,Paul Park,Paul Park,new,2025-03-15 03:09:03
961290,Paul Park,Paul Park,new,2024-12-20 23:51:46
961098,Paul Park,Paul Park,new,2024-12-20 16:45:09
960834,Paul Park,Paul Park,new,2024-12-20 04:05:24
960814,Paul Park,Paul Park,new,2024-12-20 03:15:44
960359,Paul Park,Paul Park,new,2024-12-19 07:10:29
960006,Paul Park,Paul Park,new,2025-02-19 17:09:04
959584,Paul Park,Paul Park,new,2024-12-17 23:33:27
959473,Paul Park,Paul Park,new,2024-12-17 20:10:46
959459,Paul Park,Paul Park,new,2025-02-20 01:00:30
958909,Paul Park,Paul Park,dont_call,2025-03-04 17:25:45
958900,Paul Park,Paul Park,new,2025-01-31 06:16:31
958876,Paul Park,Paul Park,new,2025-03-21 14:44:35
958622,Paul Park,Paul Park,new,2025-03-01 01:27:34
958329,Paul Park,Paul Park,new,2025-02-19 22:01:01
958138,Paul Park,Paul Park,utr,2025-05-10 21:40:26
957973,Paul Park,Paul Park,new,2025-03-18 22:35:56
957961,Paul Park,Paul Park,new,2025-04-16 00:09:57
957881,Paul Park,Paul Park,new,2025-04-04 12:19:12
956846,Paul Park,Paul Park,new,2025-03-02 15:06:55
956820,Paul Park,Paul Park,new,2025-01-16 23:53:48
955632,Paul Park,Paul Park,new,2025-02-19 17:01:17
955076,Paul Park,Paul Park,new,2025-04-27 01:20:02
955015,Paul Park,Paul Park,new,2025-04-03 22:18:57
954205,Paul Park,Ryan Sengchanh,new,2025-03-04 22:48:03
953995,Paul Park,Paul Park,new,2025-03-02 02:19:54
953480,Paul Park,Paul Park,new,2025-01-25 01:18:49
952915,Paul Park,Paul Park,new,2025-03-12 16:55:42
952839,Paul Park,Paul Park,new,2025-03-14 07:09:05
952099,Paul Park,Paul Park,new,2025-03-06 16:24:24
951512,Paul Park,Paul Park,new,2025-05-13 20:25:16
951329,Paul Park,Paul Park,new,2025-03-05 00:02:12
950276,Paul Park,Paul Park,new,2025-03-04 22:06:17
950121,Paul Park,Paul Park,new,2025-03-12 18:22:03
949505,Paul Park,Paul Park,utr,2025-02-27 04:05:51
949419,Paul Park,Paul Park,new,2025-03-19 00:05:04
949143,Paul Park,Paul Park,new,2025-03-19 01:45:41
948828,Paul Park,Paul Park,new,2025-03-05 00:52:24
948679,Paul Park,Paul Park,new,2025-01-21 20:15:57
948561,Paul Park,Paul Park,in_program,2025-02-14 04:36:34
947900,Paul Park,Paul Park,new,2025-03-31 03:01:03
947001,Paul Park,Paul Park,new,2025-03-11 23:22:23
946952,Paul Park,Paul Park,new,2025-03-19 03:17:09
946715,Paul Park,Paul Park,new,2025-03-04 22:39:07
946272,Paul Park,Paul Park,new,2025-03-05 00:09:54
944907,Paul Park,Paul Park,new,2025-02-25 18:08:37
944508,Paul Park,Paul Park,utr,2025-02-26 11:22:30
943570,Paul Park,Paul Park,new,2025-05-14 19:31:07
943442,Paul Park,Paul Park,dont_call,2025-05-13 03:10:55
942434,Paul Park,Paul Park,new,2025-03-04 22:59:52
942275,Paul Park,Paul Park,dont_call,2025-02-26 21:41:55
942000,Paul Park,Paul Park,new,2025-05-06 05:58:07
940569,Paul Park,Paul Park,new,2025-02-20 20:12:16
940128,Paul Park,Paul Park,new,2025-03-06 03:57:27
939977,Paul Park,Paul Park,new,2025-02-13 02:02:33
939437,Paul Park,Paul Park,new,2025-03-06 14:10:55
939402,Paul Park,Paul Park,new,2025-03-05 00:52:23
939299,Paul Park,Paul Park,new,2025-02-03 16:34:42
938748,Paul Park,Paul Park,new,2025-02-05 16:13:32
938434,Paul Park,Paul Park,new,2025-03-19 05:15:10
937615,Paul Park,Paul Park,new,2025-03-12 01:00:50
936635,Paul Park,Paul Park,new,2025-05-11 00:30:50
936320,Paul Park,Paul Park,new,2025-02-02 01:23:23
936145,Paul Park,Paul Park,new,2025-03-29 04:36:01
936079,Paul Park,Paul Park,new,2025-03-12 18:53:37
935766,Paul Park,Paul Park,new,2025-03-08 01:06:36
935074,Paul Park,Paul Park,dont_call,2025-02-23 00:34:09
934863,Paul Park,Paul Park,new,2025-03-04 21:31:29
934163,Paul Park,Paul Park,new,2025-01-09 02:00:42
933985,Paul Park,Paul Park,new,2025-04-07 18:00:13
933948,Paul Park,Paul Park,new,2025-02-21 03:00:17
933657,Paul Park,Paul Park,new,2025-03-11 20:26:32
932984,Paul Park,Paul Park,new,2025-04-30 13:52:27
932815,Paul Park,Paul Park,new,2025-03-11 20:11:49
932296,Paul Park,Paul Park,new,2025-02-21 21:33:24
930784,Paul Park,Paul Park,new,2025-03-13 01:39:49
930365,Paul Park,Paul Park,new,2025-03-20 08:22:52
930101,Paul Park,Paul Park,new,2025-05-01 10:10:58
929720,Paul Park,Paul Park,utr,2025-05-14 01:33:25
928827,Paul Park,Paul Park,new,2025-03-05 11:23:24
928802,Paul Park,Paul Park,new,2025-02-27 01:13:45
925475,Paul Park,Paul Park,new,2025-02-25 23:48:01
924099,Paul Park,Paul Park,new,2025-02-02 00:36:24
922609,Paul Park,Paul Park,new,2025-03-04 15:20:13
921918,Paul Park,Paul Park,new,2025-03-05 21:55:13
921914,Paul Park,Paul Park,new,2025-03-06 12:56:05
921158,Paul Park,Paul Park,new,2025-05-05 17:49:50
918568,Paul Park,Paul Park,new,2025-05-20 15:07:12
918042,Paul Park,Paul Park,new,2025-01-27 14:58:08
916761,Paul Park,Paul Park,new,2025-04-09 23:19:57
916489,Paul Park,Paul Park,new,2025-03-20 00:11:03
916121,Paul Park,Paul Park,dont_call,2025-03-15 10:05:44
915096,Paul Park,Paul Park,new,2025-02-26 15:32:34
914882,Paul Park,Paul Park,new,2025-05-10 02:44:51
911446,Paul Park,Paul Park,new,2025-02-21 15:15:20
911135,Paul Park,Paul Park,new,2025-02-13 00:49:50
911114,Paul Park,Paul Park,new,2025-03-02 19:55:09
908471,Paul Park,Paul Park,new,2025-03-06 06:45:05
907112,Paul Park,Paul Park,new,2025-03-06 18:43:07
906025,Paul Park,Paul Park,new,2025-03-19 22:21:19
905150,Paul Park,Paul Park,new,2025-03-06 02:54:22
903340,Paul Park,Paul Park,utr,2025-05-13 21:31:54
900791,Paul Park,Paul Park,new,2025-02-14 11:58:48
899434,Paul Park,Paul Park,new,2025-04-29 13:44:42
898849,Paul Park,Paul Park,dont_call,2025-02-26 20:15:24
894721,Paul Park,Paul Park,new,2025-01-27 21:26:51
894378,Paul Park,Paul Park,utr,2025-05-18 17:56:35
893240,Paul Park,Paul Park,new,2025-03-13 14:43:51
893069,Paul Park,Paul Park,new,2025-03-07 04:20:12
893016,Paul Park,Paul Park,new,2025-04-22 03:01:50
891706,Paul Park,Paul Park,new,2025-03-05 23:13:02
888256,Paul Park,Paul Park,new,2025-03-20 23:13:59
888047,Paul Park,Paul Park,utr,2025-05-21 13:22:43
887024,Paul Park,Paul Park,new,2025-02-10 15:49:29
886906,Paul Park,Paul Park,new,2025-05-13 15:48:51
885501,Paul Park,Paul Park,new,2025-03-13 13:27:43
884384,Paul Park,Paul Park,new,2025-02-27 14:38:04
883278,Paul Park,Paul Park,new,2025-03-01 17:14:23
882927,Paul Park,Paul Park,new,2025-04-05 15:47:22
881714,Paul Park,Paul Park,new,2025-02-10 12:07:28
881695,Paul Park,Paul Park,new,2025-03-21 15:41:10
878859,Paul Park,Paul Park,dont_call,2025-05-18 12:11:41
877710,Paul Park,Paul Park,new,2025-02-04 17:29:40
876231,Paul Park,Paul Park,new,2025-03-13 00:35:24
874749,Paul Park,Paul Park,new,2025-03-14 01:07:02
874677,Paul Park,Paul Park,new,2025-03-01 13:00:51
874542,Paul Park,Paul Park,new,2025-04-30 22:04:52
869761,Paul Park,Paul Park,new,2025-02-27 21:33:15
868884,Paul Park,Paul Park,new,2025-04-10 05:17:25
868358,Paul Park,Paul Park,new,2025-01-27 02:55:37
862955,Paul Park,Paul Park,new,2024-12-18 05:38:40
858713,Paul Park,Paul Park,new,2025-02-06 17:51:49
856276,Paul Park,Paul Park,new,2025-02-13 20:08:40
852622,Paul Park,Paul Park,new,2025-02-04 21:59:58
852602,Paul Park,Paul Park,new,2025-03-13 15:06:50
851034,Paul Park,Paul Park,new,2025-02-06 15:03:09
850937,Paul Park,Paul Park,new,2025-05-04 23:40:28
849975,Paul Park,Paul Park,new,2025-04-18 00:40:44
846988,Paul Park,Paul Park,new,2025-03-16 00:49:35
846095,Paul Park,Paul Park,new,2025-04-30 16:06:05
845462,Paul Park,Paul Park,new,2025-02-28 22:52:34
845196,Paul Park,Paul Park,new,2025-03-18 01:46:14
844235,Paul Park,Paul Park,new,2025-05-20 02:21:16
842520,Paul Park,Paul Park,new,2025-03-31 13:21:32
842286,Paul Park,Paul Park,new,2025-03-20 15:22:56
842058,Paul Park,Paul Park,new,2025-04-30 22:26:47
839932,Paul Park,Paul Park,new,2025-03-19 02:51:22
838688,Paul Park,Paul Park,new,2025-03-10 03:11:20
838292,Paul Park,Paul Park,new,2025-02-11 15:44:26
838147,Paul Park,Paul Park,new,2025-02-12 01:13:42
836613,Paul Park,Paul Park,new,2025-04-10 22:04:52
835447,Paul Park,Paul Park,new,2025-03-14 05:01:46
833763,Paul Park,Paul Park,new,2025-04-30 14:19:39
831399,Paul Park,Paul Park,new,2025-05-10 19:03:38
830619,Paul Park,Paul Park,new,2025-03-10 15:37:03
829832,Paul Park,Paul Park,dont_call,2025-03-12 12:11:14
829347,Paul Park,Paul Park,new,2025-03-01 11:27:03
826723,Paul Park,Paul Park,new,2025-03-14 01:43:00
825256,Paul Park,Paul Park,new,2025-05-15 00:01:24
824854,Paul Park,Paul Park,new,2025-02-13 11:35:59
821651,Paul Park,Paul Park,new,2025-02-28 19:57:15
821460,Paul Park,Paul Park,new,2025-03-04 02:16:50
819739,Paul Park,Paul Park,dont_call,2025-05-14 14:06:58
816142,Paul Park,Paul Park,dont_call,2025-03-21 15:07:55
815244,Paul Park,Paul Park,new,2025-02-13 15:29:01
814284,Paul Park,Paul Park,new,2025-03-09 06:22:24
811519,Paul Park,Paul Park,new,2025-03-25 00:35:03
810112,Paul Park,Paul Park,new,2025-02-28 21:28:31
808407,Paul Park,Paul Park,new,2025-01-30 23:11:57
807463,Paul Park,Paul Park,new,2025-03-01 11:51:23
807179,Paul Park,Paul Park,in_program,2025-05-07 20:05:27
805007,Paul Park,Paul Park,new,2025-05-04 15:22:13
803032,Paul Park,Paul Park,new,2025-03-15 01:48:52
802452,Paul Park,Paul Park,dont_call,2025-05-16 22:13:11
800793,Paul Park,Paul Park,new,2025-02-13 14:17:41
799831,Paul Park,Paul Park,new,2025-03-19 18:05:35
799424,Paul Park,Paul Park,dont_call,2025-03-15 22:44:35
798784,Paul Park,Paul Park,dont_call,2025-03-21 09:29:54
798558,Paul Park,Paul Park,new,2025-05-14 14:22:50
797991,Paul Park,Paul Park,new,2025-03-06 12:05:08
791856,Paul Park,Paul Park,new,2025-05-14 15:15:15
790142,Paul Park,Paul Park,new,2025-02-14 06:01:41
788708,Paul Park,Paul Park,new,2025-04-08 16:19:13
787405,Paul Park,Paul Park,new,2025-01-27 14:50:55
786180,Paul Park,Paul Park,utr,2025-05-17 16:56:22
782075,Paul Park,Paul Park,utr,2025-05-15 03:05:39
780303,Paul Park,Paul Park,new,2025-03-24 00:45:58
777184,Paul Park,Paul Park,new,2025-05-07 21:23:15
775781,Paul Park,Paul Park,new,2025-05-15 14:01:09
775105,Paul Park,Paul Park,dont_call,2025-05-16 01:08:02
775000,Paul Park,Paul Park,new,2025-03-22 13:32:50
774978,Paul Park,Paul Park,new,2025-05-15 16:18:29
774262,Paul Park,Paul Park,utr,2025-05-16 21:02:58
774233,Paul Park,Paul Park,new,2025-04-13 15:33:07
772576,Paul Park,Paul Park,new,2025-02-20 21:09:40
771960,Paul Park,Paul Park,new,2025-03-08 02:20:40
771864,Paul Park,Paul Park,new,2025-02-13 14:25:59
770294,Paul Park,Paul Park,new,2025-02-18 18:43:03
769534,Paul Park,Paul Park,new,2025-02-13 22:19:13
769523,Paul Park,Paul Park,new,2025-03-08 07:41:02
766622,Paul Park,Paul Park,new,2025-03-22 02:30:48
765063,Paul Park,Paul Park,new,2025-02-18 03:34:11
762137,Paul Park,Paul Park,new,2025-03-22 01:44:42
759816,Paul Park,Paul Park,new,2025-03-22 14:20:09
757252,Paul Park,Paul Park,new,2025-03-22 02:16:41
756853,Paul Park,Paul Park,new,2025-02-06 15:02:40
755554,Paul Park,Paul Park,new,2025-03-20 10:47:01
754275,Paul Park,Paul Park,new,2025-05-04 21:36:48
753411,Paul Park,Paul Park,new,2025-01-24 14:48:29
750628,Paul Park,Paul Park,new,2025-01-23 14:17:49
748542,Paul Park,Paul Park,new,2025-04-17 15:01:13
747358,Paul Park,Paul Park,in_program,2025-05-02 00:34:11
747284,Paul Park,Paul Park,new,2025-02-09 03:21:43
743014,Paul Park,Paul Park,new,2025-05-15 15:26:24
741127,Paul Park,Paul Park,new,2025-03-20 02:25:27
739885,Paul Park,Paul Park,new,2025-04-12 02:37:27
736705,Paul Park,Paul Park,new,2025-02-15 03:56:55
735060,Paul Park,Paul Park,new,2025-02-16 16:06:25
731633,Paul Park,Paul Park,new,2025-05-05 13:19:38
731555,Paul Park,Paul Park,dont_call,2025-01-02 19:41:17
731310,Paul Park,Paul Park,new,2025-03-24 14:02:01
728446,Paul Park,Paul Park,new,2025-05-02 15:30:45
728294,Paul Park,Paul Park,new,2025-05-12 18:29:09
717127,Paul Park,Paul Park,new,2025-03-24 17:07:36
716017,Paul Park,Paul Park,new,2025-03-02 13:44:39
715955,Paul Park,Paul Park,new,2025-05-03 13:18:53
713720,Paul Park,Paul Park,new,2025-03-26 16:13:28
708155,Paul Park,Paul Park,dont_call,2025-04-27 03:09:36
706942,Paul Park,Paul Park,new,2025-05-03 01:36:58
705918,Paul Park,Paul Park,new,2025-05-14 22:57:07
704116,Paul Park,Paul Park,new,2025-05-05 12:38:31
704070,Paul Park,Paul Park,utr,2025-05-16 18:47:14
703908,Paul Park,Paul Park,new,2025-04-12 03:26:26
701609,Paul Park,Paul Park,new,2025-03-27 00:18:35
700171,Paul Park,Paul Park,new,2025-03-22 02:45:04
695437,Paul Park,Paul Park,new,2025-04-21 20:50:50
695385,Paul Park,Paul Park,new,2025-03-25 03:35:19
695248,Paul Park,Paul Park,utr,2025-05-17 00:20:34
694410,Paul Park,Paul Park,new,2025-05-02 14:27:28
691934,Paul Park,Paul Park,new,2025-01-07 04:20:29
686621,Paul Park,Paul Park,new,2025-05-10 15:14:51
684900,Paul Park,Paul Park,new,2025-05-03 01:27:31
684637,Paul Park,Paul Park,new,2025-05-16 16:38:29
681481,Paul Park,Paul Park,new,2025-01-29 17:40:40
678682,Paul Park,Paul Park,dont_call,2025-03-26 15:33:09
676502,Paul Park,Paul Park,dont_call,2024-12-27 15:27:52
