id,name,email,phone,status,web_source_id,partner_id,user_id,source_date,create_date
2827,,,,new,152:ABV3,,217:Brett Fahringer,2025-07-18 19:57:51,2018-11-29 16:03:25
10180,,,,new,144:ABVHouse,,735:Daniel Marin,2025-07-24 22:51:03,2019-02-15 20:24:01
14028,,,,fpfu,114:fbdp,,1619:Ricardo Saldivar,2025-07-16 03:09:25,2019-03-15 17:42:57
19254,,,,new,128:MAPS,,735:Daniel Marin,2025-07-13 23:13:57,2019-04-22 22:09:08
19133,,,,new,86:googlerankhigher,,689:David Santos,2025-07-23 20:18:08,2019-04-22 15:07:36
11886,,,,new,120:LEADZAI,,1604:Spencer Garland,2025-07-29 23:48:16,2019-02-28 17:34:32
38967,,,,new,128:MAPS,,1434:Daniel Balchowsky,2025-08-07 02:15:08,2019-07-30 16:08:19
41072,,,,dont_call,130:ABV,,1668:Paul Park,2025-08-03 04:54:01,2019-08-07 17:44:30
49173,,,,new,128:MAPS,,1667:Geoffrey Hartman,2025-07-17 12:54:26,2019-09-11 17:38:18
51672,,,,new,114:fbdp,,1604:Spencer Garland,2025-08-05 12:02:18,2019-09-19 17:18:37
55909,,,,new,114:fbdp,,735:Daniel Marin,2025-07-24 12:37:57,2019-10-03 19:49:01
84756,,,,new,114:fbdp,,1661:Daniel Chavez,2025-08-04 11:12:55,2020-01-23 15:54:07
87462,,,,new,128:MAPS,,1475:Natalie Fung,2025-07-11 23:36:19,2020-01-31 23:10:34
28196,,,,fpfu,128:MAPS,342841:Qp Drywall,1661:Daniel Chavez,2025-07-19 01:37:17,2019-06-14 15:38:45
15208,,,,dont_call,114:fbdp,,1546:Luis Valenzuela,2025-07-22 12:33:59,2019-03-26 20:08:45
7323,,,,dont_call,128:MAPS,,660:Truman Ho,2025-08-07 13:21:56,2019-01-21 16:33:03
116665,,,,new,144:ABVHouse,,344:Joseph DiMaria,2025-07-20 22:51:05,2020-06-14 19:47:40
119679,,,,dont_call,114:fbdp,,455:Shane Pithwa,2025-07-29 05:37:56,2020-06-26 03:11:58
121967,,,,new,152:ABV3,,1657:Andrew Mack,2025-08-06 05:01:03,2020-07-09 03:48:00
120499,,,,dont_call,128:MAPS,,344:Joseph DiMaria,2025-07-25 12:59:38,2020-06-30 19:46:35
117685,,,,fpfu,130:ABV,,735:Daniel Marin,2025-07-17 01:52:02,2020-06-18 19:32:33
135827,,,,new,151:ABV2,,1667:Geoffrey Hartman,2025-07-30 00:58:26,2020-10-03 23:29:57
136972,,,,new,128:MAPS,,1649:Jacob Younessi,2025-07-19 15:21:39,2020-10-10 13:09:10
110728,,,,new,128:MAPS,,1661:Daniel Chavez,2025-07-25 15:15:33,2020-05-18 16:06:44
146597,,,,dont_call,114:fbdp,,1126:Ryan Haywood,2025-08-04 05:50:10,2020-11-30 17:56:25
137289,,,,new,144:ABVHouse,,455:Shane Pithwa,2025-07-15 13:39:08,2020-10-13 14:32:40
139047,,,,fpfu,128:MAPS,,1619:Ricardo Saldivar,2025-07-19 22:07:00,2020-10-22 15:30:51
161000,,,,new,144:ABVHouse,,1656:Schyler Simmons,2025-07-17 04:43:13,2021-01-29 03:05:07
3397,,,,new,128:MAPS,,735:Daniel Marin,2025-07-12 07:56:42,2018-12-06 19:22:10
139995,,,,dont_call,128:MAPS,,1602:Yomar Morales,2025-08-03 16:43:40,2020-10-27 02:02:29
174583,,,,new,128:MAPS,,1602:Yomar Morales,2025-08-06 05:43:33,2021-03-09 17:20:06
178623,,,,new,128:MAPS,,1643:Anthony Wu,2025-08-10 04:00:18,2021-03-22 10:31:10
178182,,,,new,151:ABV2,,1667:Geoffrey Hartman,2025-08-03 18:40:54,2021-03-19 17:42:13
182744,,,,new,143:GRH,,1606:Harry Cho,2025-07-12 12:06:35,2021-04-03 16:16:46
185449,,,,new,128:MAPS,,735:Daniel Marin,2025-07-13 19:34:00,2021-04-11 20:19:27
188329,,,,new,128:MAPS,,1657:Andrew Mack,2025-07-16 19:48:14,2021-04-20 01:26:30
190641,,,,fpnc,128:MAPS,,455:Shane Pithwa,2025-07-25 23:19:12,2021-04-28 17:31:26
188833,,,,new,128:MAPS,,344:Joseph DiMaria,2025-07-22 14:20:15,2021-04-21 16:13:03
177139,,,,new,114:fbdp,,344:Joseph DiMaria,2025-07-19 13:58:31,2021-03-16 23:00:32
202315,,,,new,151:ABV2,,735:Daniel Marin,2025-07-13 21:27:51,2021-05-28 18:27:55
199666,,,,new,128:MAPS,,735:Daniel Marin,2025-08-05 19:17:25,2021-05-21 03:04:29
206503,,,,new,128:MAPS,,1666:Abraham Trujillo,2025-07-24 11:30:55,2021-06-12 08:45:28
209585,,,,mfpnc,128:MAPS,,735:Daniel Marin,2025-07-27 21:24:53,2021-06-22 01:08:48
209667,,,,new,114:fbdp,,1608:Sharrieff Saunders,2025-08-05 05:51:57,2021-06-22 11:35:47
216737,,,,new,128:MAPS,,344:Joseph DiMaria,2025-07-21 01:51:56,2021-07-16 01:26:39
183582,,,,fpfu,144:ABVHouse,,1126:Ryan Haywood,2025-07-28 20:30:54,2021-04-06 10:28:23
76394,,,,new,130:ABV,,1604:Spencer Garland,2025-07-23 03:22:23,2019-12-12 17:37:52
212541,,,,new,130:ABV,,1668:Paul Park,2025-08-06 23:24:04,2021-07-01 15:44:39
220180,,,,new,144:ABVHouse,,1475:Natalie Fung,2025-07-30 13:03:05,2021-07-27 17:44:04
217233,,,,new,128:MAPS,,1668:Paul Park,2025-08-08 23:05:55,2021-07-18 15:12:24
215753,,,,new,130:ABV,,1607:Jerica Hayes,2025-08-02 05:03:25,2021-07-13 05:57:32
223494,,,,new,74:google,,689:David Santos,2025-07-17 12:48:04,2021-08-09 22:41:19
230137,,,,new,128:MAPS,,1667:Geoffrey Hartman,2025-07-18 17:23:28,2021-08-27 21:22:07
166762,,,,dont_call,151:ABV2,,1643:Anthony Wu,2025-07-17 13:36:02,2021-02-13 09:20:47
228032,,,,new,128:MAPS,,1661:Daniel Chavez,2025-08-07 06:14:14,2021-08-22 07:54:49
235458,,,,new,143:GRH,,1547:Hazel Lugartos,2025-07-12 02:41:16,2021-09-14 02:54:31
233078,,,,new,152:ABV3,,735:Daniel Marin,2025-07-15 01:21:38,2021-09-07 00:22:34
239954,,,,new,128:MAPS,,1602:Yomar Morales,2025-07-26 04:44:16,2021-09-23 03:28:55
243448,,,,new,152:ABV3,,1661:Daniel Chavez,2025-08-07 23:52:53,2021-09-29 11:26:42
237720,,,,new,74:google,,689:David Santos,2025-07-26 10:41:35,2021-09-20 06:07:16
248240,,,,new,128:MAPS,,1546:Luis Valenzuela,2025-07-25 10:52:48,2021-10-09 11:24:05
253418,,,,new,144:ABVHouse,,1126:Ryan Haywood,2025-07-18 15:16:24,2021-10-18 10:39:18
117279,,,,new,128:MAPS,,1666:Abraham Trujillo,2025-08-03 02:46:09,2020-06-17 07:53:21
50209,,,,mfpnc,151:ABV2,,701:Anthony Torres,2025-08-06 02:40:27,2019-09-13 21:28:04
259879,,,,dont_call,128:MAPS,,1643:Anthony Wu,2025-07-22 23:34:50,2021-11-03 13:14:31
277010,,,,new,152:ABV3,,1608:Sharrieff Saunders,2025-07-18 02:52:16,2021-12-26 22:12:21
263636,,,,new,144:ABVHouse,,344:Joseph DiMaria,2025-07-20 17:21:36,2021-11-13 15:32:14
48292,,,,dont_call,144:ABVHouse,,1657:Andrew Mack,2025-07-19 09:47:07,2019-09-06 20:54:47
290529,,,,dont_call,128:MAPS,,1607:Jerica Hayes,2025-07-23 15:41:31,2022-02-10 14:27:00
208733,,,,fpfu,152:ABV3,,1666:Abraham Trujillo,2025-07-21 10:43:48,2021-06-18 19:57:16
285625,,,,new,128:MAPS,,1475:Natalie Fung,2025-07-27 22:55:13,2022-01-25 04:14:43
284703,,,,new,143:GRH,,689:David Santos,2025-08-10 01:24:04,2022-01-21 20:07:28
290706,,,,fpnc,128:MAPS,,1608:Sharrieff Saunders,2025-07-25 02:35:42,2022-02-11 01:18:57
278794,,,,new,128:MAPS,,1434:Daniel Balchowsky,2025-07-21 19:06:01,2022-01-01 18:09:15
268658,,,,new,128:MAPS,,1608:Sharrieff Saunders,2025-08-08 00:22:44,2021-11-30 13:47:46
295224,,,,new,130:ABV,,1657:Andrew Mack,2025-07-21 20:26:45,2022-02-28 02:58:31
298480,,,,new,128:MAPS,,660:Truman Ho,2025-07-18 22:31:40,2022-03-12 15:05:40
163487,,,,new,144:ABVHouse,,217:Brett Fahringer,2025-07-18 17:41:14,2021-02-05 03:10:51
282731,,,,new,31:facebook_form,,689:David Santos,2025-08-08 02:03:55,2022-01-14 21:25:12
279971,,,,new,128:MAPS,,1607:Jerica Hayes,2025-08-10 03:59:30,2022-01-05 12:20:21
310273,,,,new,130:ABV,,1657:Andrew Mack,2025-08-09 14:25:38,2022-04-11 22:12:10
291770,,,,new,128:MAPS,,1661:Daniel Chavez,2025-07-26 18:59:54,2022-02-15 16:36:24
305285,,,,new,128:MAPS,,1661:Daniel Chavez,2025-08-07 03:46:30,2022-04-01 05:57:32
182714,,,,new,144:ABVHouse,,1649:Jacob Younessi,2025-07-24 00:06:21,2021-04-03 11:53:33
300094,,,,new,128:MAPS,,1649:Jacob Younessi,2025-07-15 01:09:20,2022-03-17 15:31:59
265863,,,,new,128:MAPS,,1643:Anthony Wu,2025-08-08 20:10:19,2021-11-20 02:09:48
310433,,,,new,151:ABV2,,1666:Abraham Trujillo,2025-07-14 15:57:46,2022-04-12 04:14:13
302486,,,,dont_call,114:fbdp,,1602:Yomar Morales,2025-07-25 10:44:40,2022-03-24 16:18:25
316826,,,,dont_call,128:MAPS,,1602:Yomar Morales,2025-07-22 11:39:00,2022-04-26 16:59:27
312313,,,,dont_call,144:ABVHouse,,1126:Ryan Haywood,2025-07-29 21:22:09,2022-04-16 22:56:27
291136,,,,new,128:MAPS,,1546:Luis Valenzuela,2025-07-31 00:18:13,2022-02-12 21:22:11
209092,,,,new,128:MAPS,,1126:Ryan Haywood,2025-07-20 02:50:28,2021-06-20 02:37:11
311717,,,,new,152:ABV3,,1434:Daniel Balchowsky,2025-07-27 19:16:28,2022-04-15 04:54:38
313752,,,,new,114:fbdp,,1475:Natalie Fung,2025-07-20 13:16:28,2022-04-20 01:35:34
277741,,,,new,128:MAPS,,1649:Jacob Younessi,2025-07-14 10:23:12,2021-12-29 00:13:30
295092,,,,new,151:ABV2,,1657:Andrew Mack,2025-07-21 17:00:39,2022-02-27 05:50:58
120026,,,,fpnc,130:ABV,,455:Shane Pithwa,2025-08-04 14:20:25,2020-06-29 11:44:44
318429,,,,new,114:fbdp,,1667:Geoffrey Hartman,2025-07-21 13:52:17,2022-04-30 02:14:26
182953,,,,new,128:MAPS,,660:Truman Ho,2025-07-18 17:58:04,2021-04-05 14:43:28
326580,,,,new,114:fbdp,,1657:Andrew Mack,2025-07-23 03:35:24,2022-05-18 15:38:11
