result_id,fixture_id,home_score,away_score,player_id
155,155,1,3,
156,156,1,2,
157,157,2,1,
158,158,0,5,
159,159,1,1,
160,160,2,1,
161,161,0,2,
162,162,0,4,
163,163,1,1,
164,164,1,5,
165,165,0,0,
166,166,0,0,
167,167,0,3,
168,168,0,3,
169,169,3,6,
170,170,1,1,
171,171,0,0,
172,172,1,2,
173,173,3,0,
174,174,1,0,
175,175,0,1,
176,176,2,0,
177,177,3,1,
178,178,0,0,
179,179,1,0,
180,180,0,2,
181,181,2,1,
182,182,0,2,
183,183,2,2,
184,184,2,2,
185,185,0,5,
186,186,2,2,
187,187,2,0,
188,188,0,2,
189,189,1,3,
190,190,1,2,
191,191,2,1,
192,192,1,0,
193,193,1,1,
194,194,4,1,
195,195,0,5,
196,196,1,1,
197,197,2,2,
198,198,2,2,
199,199,0,3,
200,200,2,2,
201,201,2,2,
202,202,3,2,
203,203,1,1,
204,204,0,1,
205,205,0,2,
206,206,3,0,
207,207,2,1,
208,208,0,2,
209,209,3,1,
210,210,1,4,
211,211,0,2,
212,212,0,2,
213,213,0,2,
214,214,2,2,
215,215,3,2,
216,216,1,3,
217,217,3,2,
218,218,0,6,
219,219,3,1,
220,220,5,0,
221,221,0,1,
222,222,4,1,
223,223,1,3,
224,224,0,1,
225,225,3,1,
226,226,1,2,
227,227,1,2,
228,228,1,1,
229,229,0,1,
230,230,7,0,
231,231,0,2,
232,232,4,0,
233,233,1,2,
234,234,1,2,
235,235,2,0,
236,236,0,2,
237,237,0,2,
238,238,5,1,
239,239,2,1,
240,240,2,2,
241,241,3,0,
242,242,0,2,
243,243,1,1,
244,244,2,1,
245,245,4,0,
246,246,1,3,
247,247,0,1,
248,248,1,2,
249,249,2,1,
250,250,1,0,
251,251,2,2,
252,252,0,4,
253,253,2,2,
254,254,0,1,
255,255,0,1,
256,256,0,2,
257,257,1,4,
258,258,0,4,
259,259,2,1,
260,260,4,3,
261,261,0,2,
262,262,2,1,
263,263,4,1,
264,264,1,2,
265,265,4,0,
266,266,1,1,
267,267,3,2,
268,268,0,0,
269,269,0,1,
270,270,2,0,
271,271,2,0,
272,272,1,0,
273,273,2,1,
274,274,1,0,
275,275,3,1,
276,276,0,1,
277,277,1,1,
278,278,1,0,
279,279,2,2,
280,280,1,1,
281,281,0,1,
282,282,1,1,
283,283,2,4,
284,284,2,2,
285,285,1,2,
286,286,1,2,
287,287,1,0,
288,288,2,0,
289,289,0,3,
290,290,2,1,
291,291,1,0,
292,292,1,0,
293,293,1,2,
294,294,0,3,
295,295,2,0,
296,296,2,1,
297,297,1,1,
298,298,1,0,
299,299,1,0,
300,300,1,1,
301,301,2,1,
302,302,1,2,
303,303,2,2,
304,304,2,1,
305,305,0,0,
306,306,3,2,
307,307,3,1,
308,308,0,0,
309,309,0,3,
310,310,5,2,
311,311,2,2,
312,312,0,1,
313,313,0,3,
314,314,1,1,
315,315,2,2,
316,316,2,1,
317,317,4,2,
318,318,4,1,
319,319,1,0,
320,320,5,0,
321,321,4,2,
322,322,0,0,
323,323,0,2,
324,324,1,1,
325,325,4,1,
326,326,1,2,
327,327,0,4,
328,328,0,1,
329,329,0,1,
330,330,1,2,
331,331,2,1,
332,332,2,2,
333,333,1,0,
334,334,3,2,
335,335,3,0,
336,336,1,2,
337,337,3,0,
338,338,1,1,
339,339,5,1,
340,340,0,2,
341,341,1,0,
342,342,1,0,
343,343,2,2,
344,344,2,0,
345,345,1,2,
346,346,4,3,
347,347,1,1,
348,348,1,1,
349,349,3,1,
350,350,1,1,
351,351,1,3,
352,352,0,1,
353,353,0,0,
354,354,0,2,
355,355,0,1,
356,356,2,0,
357,357,0,2,
358,358,2,2,
359,359,0,2,
360,360,2,2,
361,361,2,0,
362,362,1,0,
363,363,2,0,
364,364,1,2,
365,365,2,3,
366,366,2,0,
367,367,1,0,
368,368,3,2,
369,369,4,2,
370,370,3,1,
371,371,2,0,
372,372,0,2,
373,373,1,3,
374,374,1,1,
375,375,2,0,
376,376,0,1,
377,377,0,1,
378,378,1,2,
379,379,1,4,
380,380,1,1,
381,381,0,3,
382,382,2,1,
383,383,1,1,
384,384,4,1,
385,385,0,1,
386,386,0,1,
387,387,5,1,
388,388,2,2,
389,389,1,1,
390,390,1,0,
391,391,2,1,
392,392,0,3,
393,393,3,1,
394,394,1,4,
395,395,2,0,
396,396,1,0,
397,397,4,0,
398,398,3,1,
399,399,0,1,
400,400,3,0,
401,401,0,2,
402,402,2,2,
403,403,1,1,
404,404,0,1,
405,405,3,2,
406,406,1,3,
407,407,1,3,
408,408,1,2,
409,409,1,2,
410,410,1,2,
411,411,2,2,
412,412,2,2,
413,413,2,5,
414,414,0,1,
415,415,5,1,
416,416,3,1,
417,417,3,2,
418,418,3,0,
419,419,3,1,
420,420,1,3,
421,421,3,1,
422,422,1,0,
423,423,1,3,
424,424,2,1,
425,425,1,3,
426,426,1,0,
427,427,0,0,
428,428,0,1,
429,429,1,1,
430,430,0,0,
431,431,1,1,
432,432,2,0,
433,433,1,3,
434,434,0,1,
435,435,2,2,
436,436,3,1,
437,437,0,1,
438,438,3,1,
439,439,0,8,
440,440,6,1,
441,441,0,4,
442,442,1,2,
443,443,0,1,
444,444,2,0,
445,445,2,0,
446,446,2,1,
447,447,2,1,
448,448,1,1,
449,449,0,2,
450,450,1,2,
451,451,0,1,
452,452,1,4,
453,453,3,0,
454,454,3,1,
455,455,2,1,
456,456,0,0,
457,457,2,2,
458,458,2,2,
459,459,1,1,
460,460,1,0,
461,461,2,0,
462,462,1,2,
463,463,3,0,
464,464,2,1,
465,465,4,0,
466,466,2,2,
467,467,2,2,
468,468,1,2,
469,469,4,1,
470,470,2,0,
471,471,1,2,
472,472,0,2,
473,473,5,0,
474,474,2,1,
475,475,2,2,
476,476,0,1,
477,477,3,1,
478,478,1,1,
479,479,3,0,
480,480,0,3,
481,481,0,1,
482,482,3,2,
483,483,0,2,
484,484,1,1,
485,485,6,1,
486,486,2,1,
487,487,1,0,
488,488,2,0,
489,489,1,1,
490,490,1,4,
491,491,2,1,
492,492,3,1,
493,493,2,3,
494,494,1,0,
495,495,2,0,
496,496,3,1,
497,497,1,1,
498,498,3,0,
499,499,3,2,
500,500,4,4,
501,501,1,1,
502,502,1,2,
503,503,2,1,
504,504,4,1,
505,505,2,3,
506,506,1,3,
507,507,0,1,
508,508,1,2,
509,509,0,3,
510,510,3,2,
511,511,2,1,
512,512,3,1,
513,513,5,0,
514,514,0,1,
515,515,1,0,
516,516,2,2,
517,517,3,2,
518,518,4,3,
519,519,1,1,
520,520,3,3,
521,521,1,0,
522,522,3,4,
523,523,2,1,
524,524,0,2,
525,525,5,0,
526,526,0,2,
527,527,1,0,
528,528,2,1,
529,529,3,0,
530,530,1,2,
531,531,1,2,
532,532,1,1,
533,533,0,3,
534,534,1,0,
535,535,1,1,
536,536,1,0,
537,537,2,0,
538,538,5,0,
539,539,1,2,
540,540,4,1,
541,541,0,2,
542,542,2,0,
543,543,2,2,
544,544,3,0,
545,545,0,2,
546,546,2,0,
547,547,1,2,
548,548,3,0,
549,549,0,0,
550,550,1,1,
551,551,1,1,
552,552,2,0,
553,553,0,2,
554,554,1,0,
555,555,2,3,
556,556,2,1,
557,557,1,1,
558,558,2,1,
559,559,1,3,
560,560,3,0,
561,561,2,3,
562,562,0,2,
563,563,3,2,
564,564,1,4,
565,565,2,1,
566,566,1,3,
567,567,4,2,
568,568,0,2,
569,569,2,3,
570,570,3,2,
571,571,3,1,
572,572,2,0,
573,573,3,0,
574,574,2,1,
575,575,2,1,
576,576,3,1,
577,577,4,2,
578,578,0,0,
579,579,1,1,
580,580,1,0,
581,581,2,3,
582,582,0,0,
583,583,2,2,
584,584,5,0,
585,585,3,2,
586,586,2,2,
587,587,0,4,
588,588,0,0,
589,589,1,2,
590,590,0,0,
591,591,4,0,
592,592,3,2,
593,593,1,3,
594,594,3,1,
595,595,3,2,
596,596,4,1,
597,597,1,1,
598,598,3,4,
599,599,2,2,
600,600,4,1,
601,601,2,2,
602,602,4,4,
603,603,0,5,
604,604,1,1,
605,605,2,4,
606,606,3,0,
607,607,3,1,
608,608,1,3,
609,609,2,0,
610,610,3,1,
611,611,3,1,
612,612,1,3,
613,613,2,1,
614,614,0,2,
615,615,2,3,
616,616,0,6,
617,617,1,2,
618,618,1,3,
619,619,1,4,
620,620,0,5,
621,621,1,2,
622,622,2,2,
623,623,2,0,
624,624,1,2,
625,625,1,1,
626,626,0,5,
627,627,1,2,
628,628,1,1,
629,629,1,0,
630,630,4,1,
631,631,4,2,
632,632,1,1,
633,633,3,0,
634,634,1,2,
635,635,0,1,
636,636,4,1,
637,637,1,0,
638,638,4,2,
639,639,2,2,
640,640,1,3,
641,641,3,0,
642,642,3,0,
643,643,0,1,
644,644,3,1,
645,645,2,3,
646,646,0,2,
647,647,3,1,
648,648,0,6,
649,649,2,0,
650,650,2,2,
651,651,1,1,
652,652,2,1,
653,653,2,1,
654,654,0,4,
655,655,1,0,
656,656,2,2,
657,657,1,1,
658,658,3,2,
659,659,4,3,
660,660,2,1,
661,661,1,1,
662,662,3,0,
663,663,1,1,
664,664,4,3,
665,665,2,1,
666,666,2,2,
667,667,1,1,
668,668,3,3,
669,669,2,1,
670,670,2,0,
671,671,1,1,
672,672,2,1,
673,673,0,0,
674,674,1,1,
675,675,3,1,
676,676,1,0,
677,677,1,1,
678,678,1,1,
679,679,2,0,
680,680,0,0,
681,681,4,1,
682,682,3,1,
683,683,4,3,
684,684,2,4,
685,685,3,3,
686,686,1,0,
687,687,0,1,
688,688,2,1,
689,689,1,2,
690,690,0,3,
691,691,2,2,
692,692,2,2,
693,693,3,1,
694,694,4,0,
695,695,2,0,
696,696,1,1,
697,697,5,1,
698,698,2,2,
699,699,2,2,
700,700,0,1,
701,701,0,2,
702,702,0,2,
703,703,6,0,
704,704,1,5,
705,705,1,4,
706,706,0,2,
707,707,2,0,
708,708,3,1,
709,709,5,2,
710,710,1,3,
711,711,5,0,
712,712,0,1,
713,713,2,0,
714,714,2,0,
715,715,4,2,
716,716,0,4,
717,717,2,2,
718,718,1,1,
719,719,1,1,
720,720,5,1,
721,721,2,1,
722,722,1,0,
723,723,2,2,
724,724,3,0,
725,725,2,3,
726,726,0,2,
727,727,2,0,
728,728,1,1,
729,729,3,0,
730,730,0,0,
731,731,1,4,
732,732,1,3,
733,733,5,1,
734,734,1,0,
735,735,5,0,
736,736,4,2,
737,737,4,0,
738,738,0,4,
739,739,1,2,
740,740,1,0,
741,741,1,1,
742,742,2,1,
743,743,3,1,
744,744,1,3,
745,745,2,3,
746,746,0,1,
747,747,3,3,
748,748,0,2,
749,749,1,2,
750,750,3,2,
751,751,2,1,
752,752,2,4,
753,753,0,2,
754,754,1,2,
755,755,2,1,
756,756,5,0,
757,757,2,0,
758,758,2,4,
759,759,3,1,
760,760,0,3,
761,761,0,2,
762,762,2,2,
763,763,2,0,
764,764,2,1,
765,765,2,0,
766,766,4,1,
767,767,0,1,
768,768,2,2,
769,769,1,2,
770,770,0,2,
771,771,2,1,
772,772,4,2,
773,773,0,0,
774,774,4,0,
775,775,2,2,
776,776,0,0,
777,777,4,0,
778,778,1,0,
779,779,2,2,
780,780,1,1,
781,781,1,0,
782,782,3,1,
783,783,1,1,
784,784,3,2,
785,785,1,2,
786,786,0,3,
787,787,3,0,
788,788,0,2,
789,789,3,3,
790,790,2,1,
791,791,0,1,
792,792,1,1,
793,793,1,0,
794,794,2,1,
795,795,9,0,
796,796,4,2,
797,797,2,1,
798,798,0,1,
799,799,1,1,
800,800,0,2,
801,801,1,1,
802,802,2,1,
803,803,2,1,
804,804,1,1,
805,805,2,1,
806,806,0,0,
807,807,6,0,
808,808,1,1,
809,809,2,1,
810,810,0,1,
811,811,0,0,
812,812,5,2,
813,813,2,1,
814,814,0,0,
815,815,2,3,
816,816,2,1,
817,817,1,0,
818,818,1,1,
819,819,5,2,
820,820,3,1,
821,821,1,0,
822,822,2,3,
823,823,0,3,
824,824,1,1,
825,825,6,2,
826,826,0,3,
827,827,1,0,
828,828,3,1,
829,829,0,0,
830,830,1,2,
831,831,1,4,
832,832,3,3,
833,833,1,2,
834,834,2,0,
835,835,6,3,
836,836,0,0,
837,837,4,0,
838,838,2,1,
839,839,3,0,
840,840,4,0,
841,841,5,1,
842,842,0,1,
843,843,2,1,
844,844,3,1,
845,845,3,2,
846,846,1,2,
847,847,1,1,
848,848,2,0,
849,849,0,0,
850,850,2,2,
851,851,1,0,
852,852,2,0,
853,853,0,2,
854,854,0,1,
855,855,0,0,
856,856,1,1,
857,857,1,0,
858,858,0,0,
859,859,2,1,
860,860,0,1,
861,861,0,0,
862,862,1,0,
863,863,1,0,
864,864,2,0,
865,865,3,0,
866,866,2,0,
867,867,1,0,
868,868,3,0,
869,869,3,1,
870,870,1,1,
871,871,4,0,
872,872,2,3,
873,873,1,1,
874,874,0,4,
875,875,1,2,
876,876,2,0,
877,877,0,1,
878,878,2,3,
879,879,1,1,
880,880,4,1,
881,881,1,0,
882,882,4,0,
883,883,0,0,
884,884,1,2,
885,885,5,0,
886,886,1,0,
887,887,4,3,
888,888,2,1,
889,889,2,2,
890,890,2,3,
891,891,0,2,
892,892,0,1,
893,893,3,1,
894,894,1,4,
895,895,1,2,
896,896,1,2,
897,897,1,2,
898,898,3,0,
899,899,3,1,
900,900,1,0,
901,901,4,3,
902,902,0,2,
903,903,1,0,
904,904,0,2,
905,905,1,2,
906,906,1,2,
907,907,2,2,
908,908,0,3,
909,909,1,2,
910,910,0,3,
911,911,1,3,
912,912,1,3,
913,913,3,1,
914,914,2,0,
915,915,3,0,
916,916,1,3,
917,917,0,2,
918,918,2,1,
919,919,0,1,
920,920,0,2,
921,921,2,1,
922,922,1,1,
923,923,0,0,
924,924,2,4,
925,925,0,2,
926,926,1,1,
927,927,3,1,
928,928,0,0,
929,929,1,4,
930,930,0,1,
931,931,3,0,
932,932,0,1,
933,933,2,2,
934,934,1,1,
935,935,0,4,
936,936,0,1,
937,937,2,1,
938,938,2,1,
939,939,2,1,
940,940,3,0,
941,941,1,2,
942,942,2,0,
943,943,1,0,
944,944,2,0,
945,945,1,0,
946,946,1,0,
947,947,0,2,
948,948,1,1,
949,949,4,2,
950,950,0,0,
951,951,1,1,
952,952,2,2,
953,953,0,1,
954,954,2,0,
955,955,0,0,
956,956,0,0,
957,957,3,0,
958,958,3,2,
959,959,0,1,
960,960,0,0,
961,961,1,0,
962,962,2,4,
963,963,3,0,
964,964,1,0,
965,965,2,1,
966,966,3,0,
967,967,1,1,
968,968,1,0,
969,969,1,0,
970,970,2,2,
971,971,1,1,
972,972,1,1,
973,973,1,1,
974,974,2,0,
975,975,4,1,
976,976,1,2,
977,977,1,1,
978,978,0,2,
979,979,3,1,
980,980,2,0,
981,981,1,3,
982,982,2,4,
983,983,1,1,
984,984,0,1,
985,985,0,1,
986,986,1,0,
987,987,1,1,
988,988,0,1,
989,989,0,2,
990,990,3,0,
991,991,2,0,
992,992,1,1,
993,993,0,2,
994,994,1,0,
995,995,0,1,
996,996,4,0,
997,997,1,4,
998,998,0,0,
999,999,2,0,
1000,1000,4,0,
1001,1001,2,0,
1002,1002,2,0,
1003,1003,3,2,
1004,1004,1,0,
1005,1005,4,0,
1006,1006,1,0,
1007,1007,1,0,
1008,1008,1,0,
1009,1009,2,2,
1010,1010,7,0,
1011,1011,3,2,
1012,1012,1,0,
1013,1013,1,0,
1014,1014,2,2,
1015,1015,1,3,
1016,1016,3,1,
1017,1017,0,1,
1018,1018,0,3,
1019,1019,0,0,
1020,1020,1,1,
1021,1021,2,1,
1022,1022,1,0,
1023,1023,0,2,
1024,1024,1,2,
1025,1025,3,0,
1026,1026,1,1,
1027,1027,3,3,
1028,1028,2,4,
1029,1029,2,2,
1030,1030,4,1,
1031,1031,4,1,
1032,1032,4,1,
1033,1033,2,1,
1034,1034,3,3,
1035,1035,2,1,
1036,1036,1,1,
1037,1037,0,2,
1038,1038,1,0,
1039,1039,2,0,
1040,1040,1,1,
1041,1041,0,2,
1042,1042,2,1,
1043,1043,1,2,
1044,1044,0,0,
1045,1045,1,0,
1046,1046,1,5,
1047,1047,2,0,
1048,1048,2,0,
1049,1049,1,2,
1050,1050,0,1,
1051,1051,0,1,
1052,1052,2,1,
1053,1053,1,0,
1054,1054,1,4,
1055,1055,1,5,
1056,1056,2,2,
1057,1057,3,0,
1058,1058,1,2,
1059,1059,1,3,
1060,1060,0,2,
1061,1061,2,0,
1062,1062,2,3,
1063,1063,3,1,
1064,1064,2,2,
1065,1065,0,2,
1066,1066,1,6,
1067,1067,3,3,
1068,1068,2,1,
1069,1069,1,1,
1070,1070,0,0,
1071,1071,2,1,
1072,1072,3,2,
1073,1073,0,4,
1074,1074,6,1,
1075,1075,2,0,
1076,1076,1,0,
1077,1077,1,1,
1078,1078,3,1,
1079,1079,0,2,
1080,1080,1,2,
1081,1081,4,1,
1082,1082,1,4,
1083,1083,0,1,
1084,1084,2,2,
1085,1085,4,3,
1086,1086,2,1,
1087,1087,6,0,
1088,1088,4,1,
1089,1089,1,2,
1090,1090,1,0,
1091,1091,3,1,
1092,1092,4,3,
1093,1093,2,2,
1094,1094,3,1,
1095,1095,1,0,
1096,1096,3,0,
1097,1097,1,0,
1098,1098,1,3,
1099,1099,2,1,
1100,1100,1,0,
1101,1101,1,0,
1102,1102,1,0,
1103,1103,0,2,
1104,1104,1,0,
1105,1105,5,3,
1106,1106,1,5,
1107,1107,4,3,
1108,1108,2,2,
1109,1109,2,1,
1110,1110,2,2,
1111,1111,2,0,
1112,1112,2,0,
1113,1113,0,2,
1114,1114,2,0,
1115,1115,0,3,
1116,1116,0,3,
1117,1117,0,3,
1118,1118,4,1,
1119,1119,1,3,
1120,1120,0,1,
1121,1121,2,2,
1122,1122,1,1,
1123,1123,1,1,
1124,1124,1,0,
1125,1125,3,1,
1126,1126,3,1,
1127,1127,1,0,
1128,1128,0,0,
1129,1129,1,1,
1130,1130,4,1,
1131,1131,5,0,
1132,1132,2,1,
1133,1133,1,0,
1134,1134,1,1,
1135,1135,1,1,
1136,1136,1,0,
1137,1137,1,4,
1138,1138,2,1,
1139,1139,2,1,
1140,1140,4,4,
1141,1141,2,0,
1142,1142,5,1,
1143,1143,1,2,
1144,1144,3,0,
1145,1145,3,1,
1146,1146,1,0,
1147,1147,3,2,
1148,1148,0,3,
1149,1149,2,4,
1150,1150,1,0,
1151,1151,2,0,
1152,1152,2,0,
1153,1153,0,0,
1154,1154,2,2,
1155,1155,5,0,
1156,1156,2,0,
1157,1157,1,1,
1158,1158,0,1,
1159,1159,0,2,
1160,1160,4,1,
1161,1161,5,0,
1162,1162,1,1,
1163,1163,0,2,
1164,1164,2,2,
1165,1165,1,2,
1166,1166,2,2,
1167,1167,1,1,
1168,1168,1,1,
1169,1169,1,0,
1170,1170,0,1,
1171,1171,3,0,
1172,1172,1,0,
1173,1173,0,1,
1174,1174,0,1,
1175,1175,4,1,
1176,1176,0,0,
1177,1177,0,2,
1178,1178,3,0,
1179,1179,0,3,
1180,1180,3,1,
1181,1181,1,1,
1182,1182,0,2,
1183,1183,0,1,
1184,1184,3,0,
1185,1185,0,0,
1186,1186,1,3,
1187,1187,3,0,
1188,1188,2,1,
1189,1189,1,2,
1190,1190,0,3,
1191,1191,0,1,
1192,1192,0,1,
1193,1193,2,0,
1194,1194,1,2,
1195,1195,2,2,
1196,1196,1,1,
1197,1197,3,3,
1198,1198,0,1,
1199,1199,3,1,
1200,1200,1,1,
1201,1201,1,1,
1202,1202,0,0,
1203,1203,3,1,
1204,1204,1,0,
1205,1205,2,1,
1206,1206,0,0,
1207,1207,2,2,
1208,1208,2,1,
1209,1209,1,2,
1210,1210,2,2,
1211,1211,0,5,
1212,1212,2,3,
1213,1213,4,2,
1214,1214,2,0,
1215,1215,0,0,
1216,1216,1,0,
1217,1217,0,1,
1218,1218,0,1,
1219,1219,2,3,
1220,1220,2,2,
1221,1221,3,1,
1222,1222,7,0,
1223,1223,1,1,
1224,1224,2,5,
1225,1225,1,1,
1226,1226,2,2,
1227,1227,1,4,
1228,1228,1,2,
1229,1229,1,0,
1230,1230,0,5,
1231,1231,0,2,
1232,1232,3,1,
1233,1233,2,2,
1234,1234,0,2,
1235,1235,0,3,
1236,1236,0,1,
1237,1237,0,3,
1238,1238,1,2,
1239,1239,1,4,
1240,1240,2,1,
1241,1241,1,0,
1242,1242,0,2,
1243,1243,1,2,
1244,1244,1,1,
1245,1245,2,0,
1246,1246,1,1,
1247,1247,1,0,
1248,1248,0,0,
1249,1249,1,1,
1250,1250,3,2,
1251,1251,0,3,
1252,1252,2,0,
1253,1253,3,3,
1254,1254,3,3,
1255,1255,2,1,
1256,1256,4,1,
1257,1257,1,0,
1258,1258,4,0,
1259,1259,3,0,
1260,1260,2,1,
1261,1261,2,0,
1262,1262,1,2,
1263,1263,4,0,
1264,1264,0,0,
1265,1265,0,0,
1266,1266,1,0,
1267,1267,4,2,
1268,1268,2,1,
1269,1269,1,1,
1270,1270,1,1,
1271,1271,1,0,
1272,1272,2,2,
1273,1273,1,2,
1274,1274,1,1,
1275,1275,0,0,
1276,1276,1,2,
1277,1277,1,4,
1278,1278,2,0,
1279,1279,3,2,
1280,1280,3,2,
1281,1281,1,0,
1282,1282,1,1,
1283,1283,0,1,
1284,1284,1,3,
1285,1285,2,2,
1286,1286,1,0,
1287,1287,3,0,
1288,1288,2,1,
1289,1289,2,1,
1290,1290,2,1,
1291,1291,1,0,
1292,1292,3,0,
1293,1293,3,2,
1294,1294,1,0,
1295,1295,0,1,
1296,1296,0,0,
1297,1297,4,0,
1298,1298,3,1,
1299,1299,0,2,
1300,1300,7,0,
1301,1301,0,1,
1302,1302,2,2,
1303,1303,2,0,
1304,1304,1,1,
1305,1305,3,1,
1306,1306,1,4,
1307,1307,0,4,
1308,1308,0,0,
1309,1309,2,2,
1310,1310,6,3,
1311,1311,0,5,
1312,1312,3,0,
1313,1313,2,3,
1314,1314,1,3,
1315,1315,2,0,
1316,1316,1,1,
1317,1317,3,0,
1318,1318,1,1,
1319,1319,1,4,
1320,1320,1,0,
1321,1321,1,1,
1322,1322,0,1,
1323,1323,3,1,
1324,1324,1,2,
1325,1325,0,1,
1326,1326,2,3,
1327,1327,2,1,
1328,1328,2,3,
1329,1329,3,1,
1330,1330,2,2,
1331,1331,0,1,
1332,1332,4,1,
1333,1333,2,0,
1334,1334,1,1,
1335,1335,1,0,
1336,1336,1,1,
1337,1337,2,1,
1338,1338,3,1,
1339,1339,2,2,
1340,1340,3,0,
1341,1341,2,3,
1342,1342,1,1,
1343,1343,2,3,
1344,1344,1,3,
1345,1345,0,3,
1346,1346,0,1,
1347,1347,1,2,
1348,1348,0,1,
1349,1349,1,0,
1350,1350,1,1,
1351,1351,0,0,
1352,1352,1,3,
1353,1353,1,1,
1354,1354,2,0,
1355,1355,0,0,
1356,1356,3,1,
1357,1357,1,0,
1358,1358,1,1,
1359,1359,2,0,
1360,1360,1,1,
1361,1361,2,3,
1362,1362,3,3,
1363,1363,2,0,
1364,1364,0,1,
1365,1365,1,1,
1366,1366,0,0,
1367,1367,3,0,
1368,1368,0,2,
1369,1369,0,4,
1370,1370,0,1,
1371,1371,1,0,
1372,1372,0,2,
1373,1373,2,2,
1374,1374,2,0,
1375,1375,1,1,
1376,1376,2,1,
1377,1377,0,1,
1378,1378,0,3,
1379,1379,0,1,
1380,1380,3,1,
1381,1381,2,0,
1382,1382,2,3,
1383,1383,2,4,
1384,1384,2,1,
1385,1385,1,0,
1386,1386,1,4,
1387,1387,6,0,
1388,1388,2,1,
1389,1389,2,0,
1390,1390,0,4,
1391,1391,0,2,
1392,1392,1,1,
1393,1393,0,0,
1394,1394,0,2,
1395,1395,0,1,
1396,1396,1,0,
1397,1397,0,2,
1398,1398,1,0,
1399,1399,4,0,
1400,1400,0,4,
1401,1401,2,1,
1402,1402,1,3,
1403,1403,0,2,
1404,1404,1,0,
1405,1405,2,3,
1406,1406,4,1,
1407,1407,5,0,
1408,1408,1,3,
1409,1409,1,2,
1410,1410,4,0,
1411,1411,0,3,
1412,1412,0,2,
1413,1413,2,0,
1414,1414,3,2,
1415,1415,1,0,
1416,1416,0,1,
1417,1417,2,1,
1418,1418,1,2,
1419,1419,2,1,
1420,1420,2,0,
1421,1421,0,0,
1422,1422,0,2,
1423,1423,0,2,
1424,1424,1,0,
1425,1425,2,3,
1426,1426,0,1,
1427,1427,2,1,
1428,1428,3,1,
1429,1429,2,0,
1430,1430,0,0,
1431,1431,0,2,
1432,1432,1,4,
1433,1433,1,1,
1434,1434,2,1,
1435,1435,1,1,
1436,1436,2,1,
1437,1437,5,1,
1438,1438,3,0,
1439,1439,3,2,
1440,1440,1,0,
1441,1441,1,0,
1442,1442,1,2,
1443,1443,0,6,
1444,1444,0,3,
1445,1445,0,4,
1446,1446,2,0,
1447,1447,2,1,
1448,1448,2,0,
1449,1449,2,2,
1450,1450,0,1,
