player_id,fpl_api_id,name
1,1,Fábio Ferreira Vieira
2,2,Gabriel Fernando de Jesus
3,3,Gabriel dos Santos Magalhães
4,4,Kai Havertz
5,5,Karl Hein
6,6,Jurriën Timber
7,7,Jorge Luiz Frello Filho
8,8,Jakub Kiwior
9,9,Gabriel Martinelli Silva
10,12,Ethan Nwaneri
11,13,Martin Ødegaard
12,15,David Raya Martin
13,16,Declan Rice
14,17,Bukayo Saka
15,18,William Saliba
16,20,Thomas Partey
17,21,Kieran Tierney
18,22,Tomiyasu Takehiro
19,23,Leandro Trossard
20,24,Benjamin White
21,25,Oleksandr Zinchenko
22,73,Norberto Murara Neto
23,186,Raheem Sterling
24,578,Riccardo Calafiori
25,597,Myles Lewis-Skelly
26,633,Mikel Merino
27,638,Salah-Eddine Oulad M'hand
28,639,Tommy Setford
29,657,Maldini Kacurri
30,659,Ismeal Kabia
31,662,Josh Nichols
32,665,Nathan Butler-Oyedeji
33,735,Mikel Arteta
34,756,Jack Porter
35,790,Jimi Gower
36,793,Jack Henry-Francis
37,801,Brayden Clarke
38,28,Leon Bailey
39,29,Ross Barkley
40,30,Enzo Barrenechea
41,31,Emiliano Buendía Stati
42,32,Matty Cash
43,33,Leander Dendoncker
44,34,Moussa Diaby
45,35,Diego Carlos Santos Silva
46,36,Lucas Digne
47,37,Lewis Dobbin
48,38,Jhon Durán
49,39,Joe Gauci
50,40,Kortney Hause
51,41,Samuel Iling-Junior
52,42,Boubacar Kamara
53,43,Kaine Kesler-Hayden
54,44,Ezri Konsa Ngoyo
55,45,Ian Maatsen
56,46,Filip Marschall
57,47,Emiliano Martínez Romero
58,48,John McGinn
59,49,Tyrone Mings
60,50,Kosta Nedeljković
61,51,Robin Olsen
62,52,Pau Torres
63,53,Jacob Ramsey
64,54,Morgan Rogers
65,55,Viljami Sinisalo
66,56,Lino da Cruz Sousa
67,57,Youri Tielemans
68,58,Ollie Watkins
69,167,Axel Disasi
70,233,Amadou Onana
71,385,Marcus Rashford
72,598,Lamare Bogarde
73,640,Sil Swinkels
74,641,Oliwier Zych
75,656,Kadan Young
76,679,Ben Broggio
77,710,Jamaldeen Jimoh
78,725,Donyell Malen
79,731,Andrés García
80,737,Unai Emery
81,762,Marco Asensio
82,59,Max Aarons
83,60,Tyler Adams
84,61,Jaidon Anthony
85,62,David Brooks
86,63,Ryan Christie
87,64,Lewis Cook
88,65,Enes Ünal
89,66,Romain Faivre
90,67,Hamed Traorè
91,68,James Hill
92,69,Daniel Jebbison
93,70,Milos Kerkez
94,71,Justin Kluivert
95,72,Chris Mepham
96,74,Dango Ouattara
97,75,Alex Paulsen
98,76,Philip Billing
99,77,Alex Scott
100,78,Antoine Semenyo
101,79,Marcos Senesi
102,80,Luis Sinisterra
103,81,Adam Smith
104,83,Marcus Tavernier
105,84,Mark Travers
106,85,Illia Zabarnyi
107,152,Kepa Arrizabalaga
108,580,Dean Huijsen
109,592,Julián Araujo Zúñiga
110,599,Will Dennis
111,617,Francisco Evanilson de Lima Barbosa
112,680,Max Kinsey
113,687,Ben Winterburn
114,702,Archie Harris
115,707,Remy Rees-Dottin
116,712,Matai Akinmboni
117,713,Julio Soler
118,722,Daniel Adu-Adjei
119,723,Dominic Sadi
120,727,Callan McKenna
121,728,Zain Silcott-Duberry
122,738,Andoni Iraola
123,86,Kristoffer Ajer
124,87,Ethan Brierley
125,88,Nathan Collins
126,89,Mikkel Damsgaard
127,90,Josh Dasilva
128,91,Mark Flekken
129,92,Rico Henry
130,93,Aaron Hickey
131,94,Vitaly Janelt
132,95,Mathias Jensen
133,96,Kim Ji-soo
134,97,Yunus Emre Konak
135,98,Keane Lewis-Potter
136,99,Bryan Mbeumo
137,100,Ben Mee
138,101,Christian Nørgaard
139,102,Frank Onyeka
140,103,Myles Peart-Harris
141,104,Ethan Pinnock
142,105,Mads Roerslev Rasmussen
143,106,Kevin Schade
144,107,Igor Thiago Nascimento Rodrigues
145,108,Ivan Toney
146,109,Hákon Valdimarsson
147,110,Yoane Wissa
148,111,Yehor Yarmoliuk
149,112,Mathias Jorgensen
150,314,Fábio Freitas Gouveia Carvalho
151,338,Sepp van den Berg
152,602,Ryan Trevitt
153,634,Gustavo Nunes Fernandes Gomes
154,649,Jayden Meghoma
155,661,Tony Yogane
156,674,Paris Maghoma
157,705,Benjamin Arthur
158,752,Thomas Frank
159,757,Michael Kayode
160,759,Julian Eyestone
161,780,Iwan Morgan
162,786,Benjamin Fredrick
163,113,Simon Adingra
164,114,Benicio Baker-Boaitey
165,115,Carlos Baleba
166,116,Valentín Barco
167,118,Amario Cozier-Duberry
168,119,Mahmoud Dahoud
169,120,Lewis Dunk
170,122,Pervis Estupiñán
171,124,Billy Gilmour
172,125,Pascal Groß
173,126,Jack Hinshelwood
174,127,Ibrahim Osman
175,128,Igor Julio dos Santos de Paulo
176,129,João Pedro Junqueira de Jesus
177,130,Kacper Kozłowski
178,131,Tariq Lamptey
179,132,Solly March
180,133,Adrian Mazilu
181,134,James Milner
182,135,Yankuba Minteh
183,136,Mitoma Kaoru
184,137,Jakub Moder
185,138,Mark O’Mahony
186,139,Odeluga Offiah
187,140,Cameron Peupion
188,141,Jeremy Sarmiento Morante
189,142,Jason Steele
190,143,Deniz Undav
191,144,Jan Paul van Hecke
192,145,Joël Veltman
193,146,Bart Verbruggen
194,147,Adam Webster
195,148,Danny Welbeck
196,149,Mats Wieffer
197,595,Brajan Gruda
198,600,Yasin Ayari
199,601,Andrew Moran
200,615,Carl Rushworth
201,618,Georginio Rutter
202,628,Ferdi Kadioglu
203,629,Matt O'Riley
204,663,Imari Samuels
205,668,Killian Cahill
206,681,Ruairi McConville
207,685,Jacob Slater
208,714,Diego Gómez
209,739,Fabian Hürzeler
210,758,Joe Knight
211,763,Eiran Cashin
212,791,Charlie Tasker
213,794,Freddie Simmonds
214,795,Harry Howell
215,150,Andrey Nascimento dos Santos
216,151,Ângelo Gabriel Borges Damaceno
217,153,Benoît Badiashile
218,154,Lucas Bergström
219,155,Marcus Bettinelli
220,157,Moisés Caicedo Corozo
221,158,Cesare Casadei
222,159,Trevoh Chalobah
223,161,Carney Chukwuemeka
224,162,Levi Colwill
225,163,Marc Cucurella Saseta
226,164,David Datro Fofana
227,165,Deivid Washington de Souza Eugênio
228,166,Kiernan Dewsbury-Hall
229,168,Enzo Fernández
230,169,Conor Gallagher
231,170,Alfie Gilchrist
232,171,Malo Gusto
233,172,Reece James
234,173,Omari Kellyman
235,174,Roméo Lavia
236,175,Romelu Lukaku Bolingoli
237,176,Malang Sarr
238,177,Noni Madueke
239,178,Marc Guiu Paz
240,179,Mykhailo Mudryk
241,180,Nicolas Jackson
242,181,Christopher Nkunku
243,182,Cole Palmer
244,183,Đorđe Petrović
245,184,Renato Palma Veiga
246,185,Robert Sánchez
247,187,Tosin Adarabioyo
248,189,Wesley Fofana
249,386,Jadon Sancho
250,560,Pedro Lomba Neto
251,575,Caleb Wiley
252,581,Filip Jørgensen
253,621,João Félix Sequeira
254,695,Samuel Rak-Sakyi
255,696,Tyrique George
256,697,Josh Acheampong
257,740,Enzo Maresca
258,771,Mathis Amougou
259,774,Aaron Anselmino
260,781,Shumaira Mheuka
261,782,Ishé Samuels-Smith
262,787,Genesis Antwi
263,11,Eddie Nketiah
264,160,Ben Chilwell
265,190,Naouirou Ahamada
266,193,Cheick Doucouré
267,194,Chris Richards
268,195,Chadi Riad Dnanou
269,196,Nathaniel Clyne
270,197,Malcolm Ebiowei
271,199,Eberechi Eze
272,200,Marc Guéhi
273,201,Dean Henderson
274,202,Rob Holding
275,203,Will Hughes
276,205,Daichi Kamada
277,206,Jefferson Lerma Solís
278,207,Jean-Philippe Mateta
279,208,Matheus França de Oliveira
280,209,Remi Matthews
281,210,Tyrick Mitchell
282,211,Daniel Muñoz
283,212,David Ozoh
284,213,Jesurun Rak-Sakyi
285,214,Jeffrey Schlupp
286,215,Joel Ward
287,216,Adam Wharton
288,445,Matt Turner
289,585,Ismaïla Sarr
290,644,Franco Umeh-Chibueze
291,645,Justin Devenny
292,646,Asher Agbinone
293,647,Kaden Rodney
294,650,Maxence Lacroix
295,666,Caleb Kporha
296,676,Zach Marsh
297,730,Romain Esse
298,741,Oliver Glasner
299,156,Armando Broja
300,217,Abdoulaye Doucouré
301,218,Norberto Bercique Gomes Betuncal
302,219,Jarrad Branthwaite
303,220,Dominic Calvert-Lewin
304,221,Séamus Coleman
305,222,Idrissa Gueye
306,223,James Garner
307,224,Jack Harrison
308,225,Mason Holgate
309,226,Tim Iroegbunam
310,227,João Neves Virgínia
311,228,Michael Keane
312,229,Neal Maupay
313,230,Dwight McNeil
314,231,Vitalii Mykolenko
315,232,Iliman Ndiaye
316,234,Nathan Patterson
317,235,Jordan Pickford
318,236,James Tarkowski
319,237,Youssef Ramalho Chermiti
320,238,Ashley Young
321,450,Carlos Alcaraz Durán
322,577,Jesper Lindstrøm
323,582,Jake O'Brien
324,603,Harrison Armstrong
325,614,Jenson Metcalfe
326,624,Asmir Begovic
327,627,Roman Dixon
328,651,Orel Mangala
329,678,Callum Bates
330,724,Martin Sherif
331,742,David Moyes
332,773,Isaac Heath
333,775,Coby Ebere
334,803,Reece Welch
335,10,Reiss Nelson
336,19,Emile Smith Rowe
337,191,Joachim Andersen
338,239,Adama Traoré
339,240,Andreas Hoelgebaum Pereira
340,241,Calvin Bassey
341,242,Steven Benda
342,243,Tom Cairney
343,244,Timothy Castagne
344,245,Issa Diop
345,246,Luke Harris
346,247,Alex Iwobi
347,248,Bernd Leno
348,249,Saša Lukić
349,250,Kevin Mbabu
350,251,Rodrigo Muniz Carvalho
351,252,Raúl Jiménez
352,253,Tim Ream
353,254,Harrison Reed
354,255,Antonee Robinson
355,256,Jay Stansfield
356,257,Kenny Tete
357,258,Carlos Vinícius Alves Morais
358,259,Harry Wilson
359,579,Ryan Sessegnon
360,586,Jorge Cuenca Barreno
361,604,Josh King
362,605,Martial Godo
363,622,Sander Berge
364,690,Samuel Amissah
365,753,Marco Alexandre Saraiva da Silva
366,772,Willian Borges da Silva
367,121,Julio Enciso
368,260,Ali Al-Hamadi
369,261,Elkan Baggott
370,262,Nathan Broadhead
371,263,Cameron Burgess
372,264,Wes Burns
373,265,Conor Chaplin
374,266,Harry Clarke
375,267,Leif Davis
376,268,Liam Delap
377,269,George Edmundson
378,270,Jacob Greaves
379,271,Marcus Myers-Harness
380,272,George Hirst
381,273,Cameron Humphreys
382,274,Omari Giraud-Hutchinson
383,275,Ben Johnson
384,276,Freddie Ladapo
385,277,Massimo Luongo
386,278,Sam Morsy
387,279,Corrie Ndaba
388,280,Cieran Slicker
389,281,Jack Taylor
